 time            v(d_p)          v(d_n)          v(vos)          vod             v(x1.core_p)    v(x1.core_n)   
 2.92425000e-08  3.30049784e+00  3.30049784e+00  3.30049784e+00  5.77315973e-15  1.20001076e+00  1.20001076e+00 
 2.92475000e-08  3.30049800e+00  3.30049800e+00  3.30049800e+00 -1.77635684e-15  1.20001075e+00  1.20001075e+00 
 2.92525000e-08  3.30049817e+00  3.30049817e+00  3.30049817e+00  2.66453526e-15  1.20001074e+00  1.20001074e+00 
 2.92575000e-08  3.30049834e+00  3.30049834e+00  3.30049834e+00 -3.10862447e-15  1.20001074e+00  1.20001074e+00 
 2.92625000e-08  3.30049850e+00  3.30049850e+00  3.30049850e+00 -8.88178420e-16  1.20001073e+00  1.20001073e+00 
 2.92675000e-08  3.30049867e+00  3.30049867e+00  3.30049867e+00  3.99680289e-15  1.20001073e+00  1.20001073e+00 
 2.92725000e-08  3.30049883e+00  3.30049883e+00  3.30049883e+00  2.66453526e-15  1.20001072e+00  1.20001072e+00 
 2.92775000e-08  3.30049900e+00  3.30049900e+00  3.30049900e+00 -2.22044605e-15  1.20001071e+00  1.20001071e+00 
 2.92825000e-08  3.30049916e+00  3.30049916e+00  3.30049916e+00  1.33226763e-15  1.20001071e+00  1.20001071e+00 
 2.92875000e-08  3.30049933e+00  3.30049933e+00  3.30049933e+00  4.44089210e-16  1.20001070e+00  1.20001070e+00 
 2.92925000e-08  3.30049949e+00  3.30049949e+00  3.30049949e+00  0.00000000e+00  1.20001069e+00  1.20001069e+00 
 2.92975000e-08  3.30049966e+00  3.30049966e+00  3.30049966e+00  1.77635684e-15  1.20001069e+00  1.20001069e+00 
 2.93025000e-08  3.30049982e+00  3.30049982e+00  3.30049982e+00 -3.99680289e-15  1.20001068e+00  1.20001068e+00 
 2.93075000e-08  3.30049999e+00  3.30049999e+00  3.30049999e+00 -2.66453526e-15  1.20001068e+00  1.20001068e+00 
 2.93125000e-08  3.30050015e+00  3.30050015e+00  3.30050015e+00 -1.77635684e-15  1.20001067e+00  1.20001067e+00 
 2.93175000e-08  3.30050032e+00  3.30050032e+00  3.30050032e+00  3.10862447e-15  1.20001066e+00  1.20001066e+00 
 2.93225000e-08  3.30050048e+00  3.30050048e+00  3.30050048e+00 -3.99680289e-15  1.20001066e+00  1.20001066e+00 
 2.93275000e-08  3.30050065e+00  3.30050065e+00  3.30050065e+00  1.33226763e-15  1.20001065e+00  1.20001065e+00 
 2.93325000e-08  3.30050081e+00  3.30050081e+00  3.30050081e+00 -8.43769499e-15  1.20001065e+00  1.20001065e+00 
 2.93375000e-08  3.30050098e+00  3.30050098e+00  3.30050098e+00 -1.33226763e-15  1.20001064e+00  1.20001064e+00 
 2.93425000e-08  3.30050114e+00  3.30050114e+00  3.30050114e+00  3.99680289e-15  1.20001063e+00  1.20001063e+00 
 2.93475000e-08  3.30050131e+00  3.30050131e+00  3.30050131e+00 -1.33226763e-15  1.20001063e+00  1.20001063e+00 
 2.93525000e-08  3.30050147e+00  3.30050147e+00  3.30050147e+00  1.33226763e-15  1.20001062e+00  1.20001062e+00 
 2.93575000e-08  3.30050164e+00  3.30050164e+00  3.30050164e+00  1.33226763e-15  1.20001061e+00  1.20001061e+00 
 2.93625000e-08  3.30050180e+00  3.30050180e+00  3.30050180e+00  3.99680289e-15  1.20001061e+00  1.20001061e+00 
 2.93675000e-08  3.30050197e+00  3.30050197e+00  3.30050197e+00 -4.44089210e-16  1.20001060e+00  1.20001060e+00 
 2.93725000e-08  3.30050213e+00  3.30050213e+00  3.30050213e+00 -4.44089210e-15  1.20001060e+00  1.20001060e+00 
 2.93775000e-08  3.30050230e+00  3.30050230e+00  3.30050230e+00 -2.66453526e-15  1.20001059e+00  1.20001059e+00 
 2.93825000e-08  3.30050246e+00  3.30050246e+00  3.30050246e+00  3.99680289e-15  1.20001058e+00  1.20001058e+00 
 2.93875000e-08  3.30050263e+00  3.30050263e+00  3.30050263e+00  8.88178420e-16  1.20001058e+00  1.20001058e+00 
 2.93925000e-08  3.30050279e+00  3.30050279e+00  3.30050279e+00 -1.33226763e-15  1.20001057e+00  1.20001057e+00 
 2.93975000e-08  3.30050296e+00  3.30050296e+00  3.30050296e+00  2.22044605e-15  1.20001057e+00  1.20001057e+00 
 2.94025000e-08  3.30050312e+00  3.30050312e+00  3.30050312e+00 -3.99680289e-15  1.20001056e+00  1.20001056e+00 
 2.94075000e-08  3.30050329e+00  3.30050329e+00  3.30050329e+00 -5.32907052e-15  1.20001055e+00  1.20001055e+00 
 2.94125000e-08  3.30050345e+00  3.30050345e+00  3.30050345e+00  1.77635684e-15  1.20001055e+00  1.20001055e+00 
 2.94175000e-08  3.30050362e+00  3.30050362e+00  3.30050362e+00 -4.88498131e-15  1.20001054e+00  1.20001054e+00 
 2.94225000e-08  3.30050378e+00  3.30050378e+00  3.30050378e+00  2.22044605e-15  1.20001053e+00  1.20001053e+00 
 2.94275000e-08  3.30050395e+00  3.30050395e+00  3.30050395e+00  5.32907052e-15  1.20001053e+00  1.20001053e+00 
 2.94325000e-08  3.30050411e+00  3.30050411e+00  3.30050411e+00 -8.88178420e-16  1.20001052e+00  1.20001052e+00 
 2.94375000e-08  3.30050428e+00  3.30050428e+00  3.30050428e+00  2.66453526e-15  1.20001052e+00  1.20001052e+00 
 2.94425000e-08  3.30050444e+00  3.30050444e+00  3.30050444e+00  7.99360578e-15  1.20001051e+00  1.20001051e+00 
 2.94475000e-08  3.30050461e+00  3.30050461e+00  3.30050461e+00  8.88178420e-16  1.20001050e+00  1.20001050e+00 
 2.94525000e-08  3.30050477e+00  3.30050477e+00  3.30050477e+00  2.22044605e-15  1.20001050e+00  1.20001050e+00 
 2.94575000e-08  3.30050493e+00  3.30050493e+00  3.30050493e+00 -1.33226763e-15  1.20001049e+00  1.20001049e+00 
 2.94625000e-08  3.30050510e+00  3.30050510e+00  3.30050510e+00 -9.32587341e-15  1.20001049e+00  1.20001049e+00 
 2.94675000e-08  3.30050526e+00  3.30050526e+00  3.30050526e+00  4.44089210e-15  1.20001048e+00  1.20001048e+00 
 2.94725000e-08  3.30050543e+00  3.30050543e+00  3.30050543e+00  7.10542736e-15  1.20001047e+00  1.20001047e+00 
 2.94775000e-08  3.30050559e+00  3.30050559e+00  3.30050559e+00  1.33226763e-15  1.20001047e+00  1.20001047e+00 
 2.94825000e-08  3.30050576e+00  3.30050576e+00  3.30050576e+00  8.88178420e-16  1.20001046e+00  1.20001046e+00 
 2.94875000e-08  3.30050592e+00  3.30050592e+00  3.30050592e+00  7.10542736e-15  1.20001046e+00  1.20001046e+00 
 2.94925000e-08  3.30050609e+00  3.30050609e+00  3.30050609e+00  4.88498131e-15  1.20001045e+00  1.20001045e+00 
 2.94962500e-08  3.30050621e+00  3.30050621e+00  3.30050621e+00  1.02140518e-14  1.20001045e+00  1.20001045e+00 
 2.95000000e-08  3.30050633e+00  3.30050633e+00  3.30050633e+00  3.10862447e-15  1.20001044e+00  1.20001044e+00 
 2.95005000e-08  3.30050635e+00  3.30050635e+00  3.30050635e+00  7.99360578e-15  1.20001044e+00  1.20001044e+00 
 2.95015000e-08  3.30050638e+00  3.30050638e+00  3.30050638e+00  8.88178420e-15  1.20001044e+00  1.20001044e+00 
 2.95035000e-08  3.30050645e+00  3.30050645e+00  3.30050645e+00 -1.28785871e-14  1.20001044e+00  1.20001044e+00 
 2.95075000e-08  3.30050658e+00  3.30050658e+00  3.30050658e+00 -3.55271368e-15  1.20001043e+00  1.20001043e+00 
 2.95125000e-08  3.30050674e+00  3.30050674e+00  3.30050674e+00  2.22044605e-15  1.20001043e+00  1.20001043e+00 
 2.95175000e-08  3.30050691e+00  3.30050691e+00  3.30050691e+00 -3.99680289e-15  1.20001042e+00  1.20001042e+00 
 2.95225000e-08  3.30050707e+00  3.30050707e+00  3.30050707e+00  4.44089210e-16  1.20001041e+00  1.20001041e+00 
 2.95262500e-08  3.30050720e+00  3.30050720e+00  3.30050720e+00 -3.55271368e-15  1.20001041e+00  1.20001041e+00 
 2.95300000e-08  3.30050732e+00  3.30050732e+00  3.30050732e+00 -3.55271368e-15  1.20001040e+00  1.20001040e+00 
 2.95305000e-08  3.30050734e+00  3.30050734e+00  3.30050734e+00 -5.32907052e-15  1.20001040e+00  1.20001040e+00 
 2.95315000e-08  3.30050737e+00  3.30050737e+00  3.30050737e+00 -5.77315973e-15  1.20001040e+00  1.20001040e+00 
 2.95335000e-08  3.30050743e+00  3.30050743e+00  3.30050743e+00 -6.66133815e-15  1.20001040e+00  1.20001040e+00 
 2.95375000e-08  3.30050757e+00  3.30050757e+00  3.30050757e+00 -4.44089210e-16  1.20001040e+00  1.20001040e+00 
 2.95425000e-08  3.30050773e+00  3.30050773e+00  3.30050773e+00  1.33226763e-15  1.20001039e+00  1.20001039e+00 
 2.95475000e-08  3.30050789e+00  3.30050789e+00  3.30050789e+00  7.54951657e-15  1.20001038e+00  1.20001038e+00 
 2.95525000e-08  3.30050806e+00  3.30050806e+00  3.30050806e+00 -2.22044605e-15  1.20001038e+00  1.20001038e+00 
 2.95575000e-08  3.30050822e+00  3.30050822e+00  3.30050822e+00  3.55271368e-15  1.20001037e+00  1.20001037e+00 
 2.95625000e-08  3.30050839e+00  3.30050839e+00  3.30050839e+00  4.88498131e-15  1.20001037e+00  1.20001037e+00 
 2.95675000e-08  3.30050855e+00  3.30050855e+00  3.30050855e+00  1.33226763e-15  1.20001036e+00  1.20001036e+00 
 2.95725000e-08  3.30050872e+00  3.30050872e+00  3.30050872e+00  4.44089210e-16  1.20001035e+00  1.20001035e+00 
 2.95775000e-08  3.30050888e+00  3.30050888e+00  3.30050888e+00 -2.66453526e-15  1.20001035e+00  1.20001035e+00 
 2.95825000e-08  3.30050904e+00  3.30050904e+00  3.30050904e+00 -5.77315973e-15  1.20001034e+00  1.20001034e+00 
 2.95875000e-08  3.30050921e+00  3.30050921e+00  3.30050921e+00 -1.77635684e-15  1.20001034e+00  1.20001034e+00 
 2.95925000e-08  3.30050937e+00  3.30050937e+00  3.30050937e+00 -1.77635684e-15  1.20001033e+00  1.20001033e+00 
 2.95975000e-08  3.30050954e+00  3.30050954e+00  3.30050954e+00  1.77635684e-15  1.20001032e+00  1.20001032e+00 
 2.96025000e-08  3.30050970e+00  3.30050970e+00  3.30050970e+00 -8.88178420e-16  1.20001032e+00  1.20001032e+00 
 2.96075000e-08  3.30050986e+00  3.30050986e+00  3.30050986e+00  3.55271368e-15  1.20001031e+00  1.20001031e+00 
 2.96125000e-08  3.30051003e+00  3.30051003e+00  3.30051003e+00 -4.44089210e-16  1.20001031e+00  1.20001031e+00 
 2.96175000e-08  3.30051019e+00  3.30051019e+00  3.30051019e+00 -3.10862447e-15  1.20001030e+00  1.20001030e+00 
 2.96225000e-08  3.30051036e+00  3.30051036e+00  3.30051036e+00 -2.66453526e-15  1.20001029e+00  1.20001029e+00 
 2.96275000e-08  3.30051052e+00  3.30051052e+00  3.30051052e+00  2.22044605e-15  1.20001029e+00  1.20001029e+00 
 2.96325000e-08  3.30051069e+00  3.30051069e+00  3.30051069e+00 -3.55271368e-15  1.20001028e+00  1.20001028e+00 
 2.96375000e-08  3.30051085e+00  3.30051085e+00  3.30051085e+00 -2.66453526e-15  1.20001028e+00  1.20001028e+00 
 2.96425000e-08  3.30051101e+00  3.30051101e+00  3.30051101e+00 -3.55271368e-15  1.20001027e+00  1.20001027e+00 
 2.96475000e-08  3.30051118e+00  3.30051118e+00  3.30051118e+00 -4.44089210e-16  1.20001026e+00  1.20001026e+00 
 2.96525000e-08  3.30051134e+00  3.30051134e+00  3.30051134e+00 -4.44089210e-16  1.20001026e+00  1.20001026e+00 
 2.96575000e-08  3.30051151e+00  3.30051151e+00  3.30051151e+00  5.32907052e-15  1.20001025e+00  1.20001025e+00 
 2.96625000e-08  3.30051167e+00  3.30051167e+00  3.30051167e+00 -5.77315973e-15  1.20001025e+00  1.20001025e+00 
 2.96675000e-08  3.30051183e+00  3.30051183e+00  3.30051183e+00  4.44089210e-15  1.20001024e+00  1.20001024e+00 
 2.96725000e-08  3.30051200e+00  3.30051200e+00  3.30051200e+00  3.10862447e-15  1.20001023e+00  1.20001023e+00 
 2.96775000e-08  3.30051216e+00  3.30051216e+00  3.30051216e+00  2.22044605e-15  1.20001023e+00  1.20001023e+00 
 2.96825000e-08  3.30051232e+00  3.30051232e+00  3.30051232e+00 -4.44089210e-16  1.20001022e+00  1.20001022e+00 
 2.96875000e-08  3.30051249e+00  3.30051249e+00  3.30051249e+00  3.55271368e-15  1.20001022e+00  1.20001022e+00 
 2.96925000e-08  3.30051265e+00  3.30051265e+00  3.30051265e+00  3.10862447e-15  1.20001021e+00  1.20001021e+00 
 2.96975000e-08  3.30051282e+00  3.30051282e+00  3.30051282e+00  2.22044605e-15  1.20001021e+00  1.20001021e+00 
 2.97025000e-08  3.30051298e+00  3.30051298e+00  3.30051298e+00  1.33226763e-15  1.20001020e+00  1.20001020e+00 
 2.97075000e-08  3.30051314e+00  3.30051314e+00  3.30051314e+00 -3.99680289e-15  1.20001019e+00  1.20001019e+00 
 2.97125000e-08  3.30051331e+00  3.30051331e+00  3.30051331e+00  2.22044605e-15  1.20001019e+00  1.20001019e+00 
 2.97175000e-08  3.30051347e+00  3.30051347e+00  3.30051347e+00 -4.44089210e-16  1.20001018e+00  1.20001018e+00 
 2.97225000e-08  3.30051364e+00  3.30051364e+00  3.30051364e+00  4.44089210e-16  1.20001018e+00  1.20001018e+00 
 2.97275000e-08  3.30051380e+00  3.30051380e+00  3.30051380e+00 -1.33226763e-15  1.20001017e+00  1.20001017e+00 
 2.97325000e-08  3.30051396e+00  3.30051396e+00  3.30051396e+00 -3.99680289e-15  1.20001016e+00  1.20001016e+00 
 2.97375000e-08  3.30051413e+00  3.30051413e+00  3.30051413e+00 -7.10542736e-15  1.20001016e+00  1.20001016e+00 
 2.97425000e-08  3.30051429e+00  3.30051429e+00  3.30051429e+00 -4.44089210e-16  1.20001015e+00  1.20001015e+00 
 2.97475000e-08  3.30051445e+00  3.30051445e+00  3.30051445e+00 -1.77635684e-15  1.20001015e+00  1.20001015e+00 
 2.97525000e-08  3.30051462e+00  3.30051462e+00  3.30051462e+00  3.55271368e-15  1.20001014e+00  1.20001014e+00 
 2.97575000e-08  3.30051478e+00  3.30051478e+00  3.30051478e+00  8.88178420e-16  1.20001013e+00  1.20001013e+00 
 2.97625000e-08  3.30051495e+00  3.30051495e+00  3.30051495e+00  8.88178420e-16  1.20001013e+00  1.20001013e+00 
 2.97675000e-08  3.30051511e+00  3.30051511e+00  3.30051511e+00  4.44089210e-16  1.20001012e+00  1.20001012e+00 
 2.97725000e-08  3.30051527e+00  3.30051527e+00  3.30051527e+00 -3.55271368e-15  1.20001012e+00  1.20001012e+00 
 2.97775000e-08  3.30051544e+00  3.30051544e+00  3.30051544e+00  3.55271368e-15  1.20001011e+00  1.20001011e+00 
 2.97825000e-08  3.30051560e+00  3.30051560e+00  3.30051560e+00  2.66453526e-15  1.20001011e+00  1.20001011e+00 
 2.97875000e-08  3.30051576e+00  3.30051576e+00  3.30051576e+00 -4.44089210e-16  1.20001010e+00  1.20001010e+00 
 2.97925000e-08  3.30051593e+00  3.30051593e+00  3.30051593e+00  6.66133815e-15  1.20001009e+00  1.20001009e+00 
 2.97975000e-08  3.30051609e+00  3.30051609e+00  3.30051609e+00 -5.77315973e-15  1.20001009e+00  1.20001009e+00 
 2.98025000e-08  3.30051625e+00  3.30051625e+00  3.30051625e+00 -1.33226763e-15  1.20001008e+00  1.20001008e+00 
 2.98075000e-08  3.30051642e+00  3.30051642e+00  3.30051642e+00 -5.77315973e-15  1.20001008e+00  1.20001008e+00 
 2.98125000e-08  3.30051658e+00  3.30051658e+00  3.30051658e+00 -8.88178420e-16  1.20001007e+00  1.20001007e+00 
 2.98175000e-08  3.30051675e+00  3.30051675e+00  3.30051675e+00  4.44089210e-16  1.20001006e+00  1.20001006e+00 
 2.98225000e-08  3.30051691e+00  3.30051691e+00  3.30051691e+00 -1.77635684e-15  1.20001006e+00  1.20001006e+00 
 2.98275000e-08  3.30051707e+00  3.30051707e+00  3.30051707e+00  1.77635684e-15  1.20001005e+00  1.20001005e+00 
 2.98325000e-08  3.30051724e+00  3.30051724e+00  3.30051724e+00  1.77635684e-15  1.20001005e+00  1.20001005e+00 
 2.98375000e-08  3.30051740e+00  3.30051740e+00  3.30051740e+00 -3.10862447e-15  1.20001004e+00  1.20001004e+00 
 2.98425000e-08  3.30051756e+00  3.30051756e+00  3.30051756e+00 -3.99680289e-15  1.20001004e+00  1.20001004e+00 
 2.98475000e-08  3.30051773e+00  3.30051773e+00  3.30051773e+00  4.44089210e-16  1.20001003e+00  1.20001003e+00 
 2.98525000e-08  3.30051789e+00  3.30051789e+00  3.30051789e+00 -2.22044605e-15  1.20001002e+00  1.20001002e+00 
 2.98575000e-08  3.30051805e+00  3.30051805e+00  3.30051805e+00 -3.10862447e-15  1.20001002e+00  1.20001002e+00 
 2.98625000e-08  3.30051822e+00  3.30051822e+00  3.30051822e+00  2.66453526e-15  1.20001001e+00  1.20001001e+00 
 2.98675000e-08  3.30051838e+00  3.30051838e+00  3.30051838e+00  4.44089210e-15  1.20001001e+00  1.20001001e+00 
 2.98725000e-08  3.30051854e+00  3.30051854e+00  3.30051854e+00 -4.88498131e-15  1.20001000e+00  1.20001000e+00 
 2.98775000e-08  3.30051871e+00  3.30051871e+00  3.30051871e+00 -1.33226763e-15  1.20000999e+00  1.20000999e+00 
 2.98825000e-08  3.30051887e+00  3.30051887e+00  3.30051887e+00 -3.10862447e-15  1.20000999e+00  1.20000999e+00 
 2.98875000e-08  3.30051904e+00  3.30051904e+00  3.30051904e+00  3.55271368e-15  1.20000998e+00  1.20000998e+00 
 2.98925000e-08  3.30051920e+00  3.30051920e+00  3.30051920e+00 -1.33226763e-15  1.20000998e+00  1.20000998e+00 
 2.98975000e-08  3.30051936e+00  3.30051936e+00  3.30051936e+00  3.55271368e-15  1.20000997e+00  1.20000997e+00 
 2.99025000e-08  3.30051953e+00  3.30051953e+00  3.30051953e+00 -1.77635684e-15  1.20000997e+00  1.20000997e+00 
 2.99075000e-08  3.30051969e+00  3.30051969e+00  3.30051969e+00 -3.55271368e-15  1.20000996e+00  1.20000996e+00 
 2.99125000e-08  3.30051985e+00  3.30051985e+00  3.30051985e+00 -1.33226763e-15  1.20000995e+00  1.20000995e+00 
 2.99175000e-08  3.30052002e+00  3.30052002e+00  3.30052002e+00 -1.33226763e-15  1.20000995e+00  1.20000995e+00 
 2.99225000e-08  3.30052018e+00  3.30052018e+00  3.30052018e+00  1.77635684e-15  1.20000994e+00  1.20000994e+00 
 2.99275000e-08  3.30052034e+00  3.30052034e+00  3.30052034e+00  8.88178420e-16  1.20000994e+00  1.20000994e+00 
 2.99325000e-08  3.30052051e+00  3.30052051e+00  3.30052051e+00  2.22044605e-15  1.20000993e+00  1.20000993e+00 
 2.99375000e-08  3.30052067e+00  3.30052067e+00  3.30052067e+00 -8.88178420e-16  1.20000993e+00  1.20000993e+00 
 2.99425000e-08  3.30052083e+00  3.30052083e+00  3.30052083e+00  4.88498131e-15  1.20000992e+00  1.20000992e+00 
 2.99462500e-08  3.30052096e+00  3.30052096e+00  3.30052096e+00  7.10542736e-15  1.20000992e+00  1.20000992e+00 
 2.99500000e-08  3.30052108e+00  3.30052108e+00  3.30052108e+00 -8.88178420e-16  1.20000991e+00  1.20000991e+00 
 2.99505000e-08  3.30052109e+00  3.30052109e+00  3.30052109e+00  1.15463195e-14  1.20000991e+00  1.20000991e+00 
 2.99515000e-08  3.30052113e+00  3.30052113e+00  3.30052113e+00  1.33226763e-15  1.20000991e+00  1.20000991e+00 
 2.99535000e-08  3.30052119e+00  3.30052119e+00  3.30052119e+00  1.42108547e-14  1.20000991e+00  1.20000991e+00 
 2.99575000e-08  3.30052132e+00  3.30052132e+00  3.30052132e+00  1.19904087e-14  1.20000990e+00  1.20000990e+00 
 2.99625000e-08  3.30052149e+00  3.30052149e+00  3.30052149e+00  1.33226763e-15  1.20000990e+00  1.20000990e+00 
 2.99675000e-08  3.30052165e+00  3.30052165e+00  3.30052165e+00  4.44089210e-16  1.20000989e+00  1.20000989e+00 
 2.99725000e-08  3.30052181e+00  3.30052181e+00  3.30052181e+00  7.54951657e-15  1.20000989e+00  1.20000989e+00 
 2.99775000e-08  3.30052198e+00  3.30052198e+00  3.30052198e+00  3.99680289e-15  1.20000988e+00  1.20000988e+00 
 2.99825000e-08  3.30052214e+00  3.30052214e+00  3.30052214e+00 -2.22044605e-15  1.20000987e+00  1.20000987e+00 
 2.99875000e-08  3.30052230e+00  3.30052230e+00  3.30052230e+00  9.32587341e-15  1.20000987e+00  1.20000987e+00 
 2.99925000e-08  3.30052247e+00  3.30052247e+00  3.30052247e+00  6.21724894e-15  1.20000986e+00  1.20000986e+00 
 2.99962500e-08  3.30052259e+00  3.30052259e+00  3.30052259e+00  3.55271368e-15  1.20000986e+00  1.20000986e+00 
 3.00000000e-08  3.30052271e+00  3.30052271e+00  3.30052271e+00  1.02140518e-14  1.20000985e+00  1.20000985e+00 
 3.00005000e-08  3.30052273e+00  3.30052273e+00  3.30052273e+00  1.15463195e-14  1.20000985e+00  1.20000985e+00 
 3.00015000e-08  3.30052276e+00  3.30052276e+00  3.30052276e+00  7.54951657e-15  1.20000985e+00  1.20000985e+00 
 3.00035000e-08  3.30052283e+00  3.30052283e+00  3.30052283e+00 -5.32907052e-15  1.20000985e+00  1.20000985e+00 
 3.00075000e-08  3.30052296e+00  3.30052296e+00  3.30052296e+00  1.33226763e-15  1.20000985e+00  1.20000985e+00 
 3.00125000e-08  3.30052312e+00  3.30052312e+00  3.30052312e+00 -2.66453526e-15  1.20000984e+00  1.20000984e+00 
 3.00175000e-08  3.30052328e+00  3.30052328e+00  3.30052328e+00 -3.55271368e-15  1.20000983e+00  1.20000983e+00 
 3.00225000e-08  3.30052345e+00  3.30052345e+00  3.30052345e+00 -3.10862447e-15  1.20000983e+00  1.20000983e+00 
 3.00262500e-08  3.30052357e+00  3.30052357e+00  3.30052357e+00 -2.22044605e-15  1.20000982e+00  1.20000982e+00 
 3.00300000e-08  3.30052369e+00  3.30052369e+00  3.30052369e+00 -3.10862447e-15  1.20000982e+00  1.20000982e+00 
 3.00305000e-08  3.30052371e+00  3.30052371e+00  3.30052371e+00 -1.28785871e-14  1.20000982e+00  1.20000982e+00 
 3.00315000e-08  3.30052374e+00  3.30052374e+00  3.30052374e+00  1.86517468e-14  1.20000982e+00  1.20000982e+00 
 3.00335000e-08  3.30052381e+00  3.30052381e+00  3.30052381e+00 -1.06581410e-14  1.20000982e+00  1.20000982e+00 
 3.00375000e-08  3.30052394e+00  3.30052394e+00  3.30052394e+00 -4.88498131e-15  1.20000981e+00  1.20000981e+00 
 3.00425000e-08  3.30052410e+00  3.30052410e+00  3.30052410e+00 -1.55431223e-14  1.20000981e+00  1.20000981e+00 
 3.00475000e-08  3.30052426e+00  3.30052426e+00  3.30052426e+00 -1.33226763e-14  1.20000980e+00  1.20000980e+00 
 3.00525000e-08  3.30052443e+00  3.30052443e+00  3.30052443e+00 -1.82076576e-14  1.20000979e+00  1.20000979e+00 
 3.00575000e-08  3.30052459e+00  3.30052459e+00  3.30052459e+00 -7.54951657e-15  1.20000979e+00  1.20000979e+00 
 3.00625000e-08  3.30052475e+00  3.30052475e+00  3.30052475e+00 -1.02140518e-14  1.20000978e+00  1.20000978e+00 
 3.00675000e-08  3.30052492e+00  3.30052492e+00  3.30052492e+00 -1.77635684e-15  1.20000978e+00  1.20000978e+00 
 3.00725000e-08  3.30052508e+00  3.30052508e+00  3.30052508e+00 -8.43769499e-15  1.20000977e+00  1.20000977e+00 
 3.00775000e-08  3.30052524e+00  3.30052524e+00  3.30052524e+00 -7.99360578e-15  1.20000977e+00  1.20000977e+00 
 3.00825000e-08  3.30052541e+00  3.30052541e+00  3.30052541e+00 -1.02140518e-14  1.20000976e+00  1.20000976e+00 
 3.00875000e-08  3.30052557e+00  3.30052557e+00  3.30052557e+00 -3.55271368e-15  1.20000975e+00  1.20000975e+00 
 3.00925000e-08  3.30052573e+00  3.30052573e+00  3.30052573e+00 -3.99680289e-15  1.20000975e+00  1.20000975e+00 
 3.00975000e-08  3.30052590e+00  3.30052590e+00  3.30052590e+00 -8.88178420e-16  1.20000974e+00  1.20000974e+00 
 3.01025000e-08  3.30052606e+00  3.30052606e+00  3.30052606e+00 -3.10862447e-15  1.20000974e+00  1.20000974e+00 
 3.01075000e-08  3.30052622e+00  3.30052622e+00  3.30052622e+00 -1.33226763e-15  1.20000973e+00  1.20000973e+00 
 3.01125000e-08  3.30052639e+00  3.30052639e+00  3.30052639e+00  8.88178420e-16  1.20000973e+00  1.20000973e+00 
 3.01175000e-08  3.30052655e+00  3.30052655e+00  3.30052655e+00 -4.44089210e-16  1.20000972e+00  1.20000972e+00 
 3.01225000e-08  3.30052671e+00  3.30052671e+00  3.30052671e+00 -3.55271368e-15  1.20000972e+00  1.20000972e+00 
 3.01275000e-08  3.30052687e+00  3.30052687e+00  3.30052687e+00 -2.66453526e-15  1.20000971e+00  1.20000971e+00 
 3.01325000e-08  3.30052704e+00  3.30052704e+00  3.30052704e+00  8.88178420e-16  1.20000970e+00  1.20000970e+00 
 3.01375000e-08  3.30052720e+00  3.30052720e+00  3.30052720e+00 -4.44089210e-16  1.20000970e+00  1.20000970e+00 
 3.01425000e-08  3.30052736e+00  3.30052736e+00  3.30052736e+00  2.22044605e-15  1.20000969e+00  1.20000969e+00 
 3.01475000e-08  3.30052753e+00  3.30052753e+00  3.30052753e+00  0.00000000e+00  1.20000969e+00  1.20000969e+00 
 3.01525000e-08  3.30052769e+00  3.30052769e+00  3.30052769e+00  4.44089210e-15  1.20000968e+00  1.20000968e+00 
 3.01575000e-08  3.30052785e+00  3.30052785e+00  3.30052785e+00 -2.66453526e-15  1.20000968e+00  1.20000968e+00 
 3.01625000e-08  3.30052802e+00  3.30052802e+00  3.30052802e+00 -3.99680289e-15  1.20000967e+00  1.20000967e+00 
 3.01675000e-08  3.30052818e+00  3.30052818e+00  3.30052818e+00 -4.88498131e-15  1.20000966e+00  1.20000966e+00 
 3.01725000e-08  3.30052834e+00  3.30052834e+00  3.30052834e+00 -3.55271368e-15  1.20000966e+00  1.20000966e+00 
 3.01775000e-08  3.30052851e+00  3.30052851e+00  3.30052851e+00 -2.66453526e-15  1.20000965e+00  1.20000965e+00 
 3.01825000e-08  3.30052867e+00  3.30052867e+00  3.30052867e+00 -2.66453526e-15  1.20000965e+00  1.20000965e+00 
 3.01875000e-08  3.30052883e+00  3.30052883e+00  3.30052883e+00  4.88498131e-15  1.20000964e+00  1.20000964e+00 
 3.01925000e-08  3.30052900e+00  3.30052900e+00  3.30052900e+00 -3.10862447e-15  1.20000964e+00  1.20000964e+00 
 3.01975000e-08  3.30052916e+00  3.30052916e+00  3.30052916e+00  2.22044605e-15  1.20000963e+00  1.20000963e+00 
 3.02025000e-08  3.30052932e+00  3.30052932e+00  3.30052932e+00  8.88178420e-16  1.20000963e+00  1.20000963e+00 
 3.02075000e-08  3.30052949e+00  3.30052949e+00  3.30052949e+00  2.66453526e-15  1.20000962e+00  1.20000962e+00 
 3.02125000e-08  3.30052965e+00  3.30052965e+00  3.30052965e+00  0.00000000e+00  1.20000961e+00  1.20000961e+00 
 3.02175000e-08  3.30052981e+00  3.30052981e+00  3.30052981e+00 -1.33226763e-15  1.20000961e+00  1.20000961e+00 
 3.02225000e-08  3.30052998e+00  3.30052998e+00  3.30052998e+00 -5.32907052e-15  1.20000960e+00  1.20000960e+00 
