 time            v(d_p)          v(d_n)          v(x1.gclk_b)   
 4.34010000e-08  4.26910715e-07  1.19999991e+00  1.18067622e+00 
 4.34030000e-08  3.81651333e-07  1.19999992e+00  1.18228420e+00 
 4.34050000e-08  3.38024942e-07  1.19999993e+00  1.18381087e+00 
 4.34070000e-08  2.96971986e-07  1.19999993e+00  1.18526089e+00 
 4.34090000e-08  2.59134037e-07  1.19999993e+00  1.18663437e+00 
 4.34110000e-08  2.24890379e-07  1.19999994e+00  1.18792955e+00 
 4.34130000e-08  1.94361870e-07  1.19999994e+00  1.18914434e+00 
 4.34150000e-08  1.67499253e-07  1.19999993e+00  1.19027742e+00 
 4.34170000e-08  1.44104237e-07  1.19999993e+00  1.19132830e+00 
 4.34190000e-08  1.23914981e-07  1.19999993e+00  1.19229710e+00 
 4.34210000e-08  1.06615464e-07  1.19999993e+00  1.19318408e+00 
 4.34230000e-08  9.19151228e-08  1.19999993e+00  1.19399040e+00 
 4.34250000e-08  7.95206316e-08  1.19999993e+00  1.19471824e+00 
 4.34270000e-08  6.91707493e-08  1.19999993e+00  1.19537090e+00 
 4.34290000e-08  6.06079067e-08  1.19999993e+00  1.19595298e+00 
 4.34310000e-08  5.36051256e-08  1.19999994e+00  1.19646972e+00 
 4.34330000e-08  4.79322145e-08  1.19999994e+00  1.19692616e+00 
 4.34350000e-08  4.34120246e-08  1.19999994e+00  1.19732750e+00 
 4.34370000e-08  3.98763936e-08  1.19999994e+00  1.19767885e+00 
 4.34390000e-08  3.71942409e-08  1.19999994e+00  1.19798523e+00 
 4.34410000e-08  3.52314683e-08  1.19999994e+00  1.19825116e+00 
 4.34430000e-08  3.38878215e-08  1.19999994e+00  1.19848070e+00 
 4.34450000e-08  3.30585934e-08  1.19999995e+00  1.19867719e+00 
 4.34470000e-08  3.26708110e-08  1.19999995e+00  1.19884344e+00 
 4.34490000e-08  3.26437618e-08  1.19999995e+00  1.19898154e+00 
 4.34510000e-08  3.29347516e-08  1.19999995e+00  1.19909411e+00 
 4.34530000e-08  3.35007121e-08  1.19999995e+00  1.19918553e+00 
 4.34550000e-08  3.43037212e-08  1.19999995e+00  1.19926181e+00 
 4.34570000e-08  3.52540347e-08  1.19999995e+00  1.19932823e+00 
 4.34590000e-08  3.62707131e-08  1.19999995e+00  1.19938729e+00 
 4.34610000e-08  3.72988455e-08  1.19999995e+00  1.19943939e+00 
 4.34630000e-08  3.83526944e-08  1.19999995e+00  1.19948453e+00 
 4.34650000e-08  3.94348959e-08  1.19999995e+00  1.19952273e+00 
 4.34670000e-08  4.05584512e-08  1.19999995e+00  1.19955455e+00 
 4.34690000e-08  4.16971871e-08  1.19999995e+00  1.19958019e+00 
 4.34710000e-08  4.28311312e-08  1.19999995e+00  1.19959908e+00 
 4.34730000e-08  4.39412908e-08  1.19999995e+00  1.19961069e+00 
 4.34750000e-08  4.50313409e-08  1.19999995e+00  1.19961460e+00 
 4.34770000e-08  4.60913137e-08  1.19999995e+00  1.19961118e+00 
 4.34790000e-08  4.71366302e-08  1.19999995e+00  1.19960250e+00 
 4.34810000e-08  4.81624680e-08  1.19999995e+00  1.19959314e+00 
 4.34830000e-08  4.91782694e-08  1.19999995e+00  1.19959088e+00 
 4.34850000e-08  5.01526237e-08  1.19999995e+00  1.19960574e+00 
 4.34870000e-08  5.10900698e-08  1.19999996e+00  1.19965200e+00 
 4.34890000e-08  5.19634676e-08  1.19999996e+00  1.19974645e+00 
 4.34910000e-08  5.26205099e-08  1.19999996e+00  1.19989563e+00 
 4.34930000e-08  5.27759968e-08  1.19999996e+00  1.20007808e+00 
 4.34950000e-08  5.24848944e-08  1.19999996e+00  1.20025562e+00 
 4.34970000e-08  5.22404523e-08  1.19999995e+00  1.20039942e+00 
 4.34985000e-08  5.23605954e-08  1.19999995e+00  1.20047721e+00 
 4.35000000e-08  5.28143515e-08  1.19999995e+00  1.20053019e+00 
 4.35002000e-08  5.29028012e-08  1.19999995e+00  1.20053529e+00 
 4.35006000e-08  5.30859283e-08  1.19999995e+00  1.20054486e+00 
 4.35014000e-08  5.35011520e-08  1.19999995e+00  1.20056050e+00 
 4.35030000e-08  5.44315919e-08  1.19999995e+00  1.20058000e+00 
 4.35050000e-08  5.55228190e-08  1.19999995e+00  1.20058372e+00 
 4.35070000e-08  5.63281751e-08  1.19999995e+00  1.20056301e+00 
 4.35090000e-08  5.68521417e-08  1.19999995e+00  1.20051617e+00 
 4.35110000e-08  5.72221755e-08  1.19999995e+00  1.20044500e+00 
 4.35130000e-08  5.75375255e-08  1.19999995e+00  1.20035502e+00 
 4.35150000e-08  5.78457100e-08  1.19999996e+00  1.20025570e+00 
 4.35170000e-08  5.81237348e-08  1.19999996e+00  1.20015731e+00 
 4.35190000e-08  5.82983508e-08  1.19999996e+00  1.20006722e+00 
 4.35210000e-08  5.83412606e-08  1.19999996e+00  1.19998980e+00 
 4.35230000e-08  5.82785668e-08  1.19999996e+00  1.19992700e+00 
 4.35250000e-08  5.81599567e-08  1.19999996e+00  1.19987894e+00 
 4.35270000e-08  5.80373917e-08  1.19999996e+00  1.19984465e+00 
 4.35285000e-08  5.79639391e-08  1.19999996e+00  1.19982705e+00 
 4.35300000e-08  5.79037702e-08  1.19999996e+00  1.19981540e+00 
 4.35302000e-08  5.78971258e-08  1.19999996e+00  1.19981443e+00 
 4.35306000e-08  5.78838535e-08  1.19999996e+00  1.19981262e+00 
 4.35314000e-08  5.78507428e-08  1.19999996e+00  1.19980979e+00 
 4.35330000e-08  5.77785616e-08  1.19999996e+00  1.19980719e+00 
 4.35350000e-08  5.77449683e-08  1.19999996e+00  1.19980928e+00 
 4.35370000e-08  5.78137061e-08  1.19999996e+00  1.19981700e+00 
 4.35390000e-08  5.79748081e-08  1.19999996e+00  1.19983029e+00 
 4.35410000e-08  5.81977049e-08  1.19999996e+00  1.19984908e+00 
 4.35430000e-08  5.84528676e-08  1.19999996e+00  1.19987310e+00 
 4.35450000e-08  5.87037957e-08  1.19999996e+00  1.19990125e+00 
 4.35470000e-08  5.89160341e-08  1.19999995e+00  1.19993129e+00 
 4.35490000e-08  5.90757056e-08  1.19999995e+00  1.19996032e+00 
 4.35510000e-08  5.91924227e-08  1.19999995e+00  1.19998568e+00 
 4.35530000e-08  5.92825117e-08  1.19999995e+00  1.20000535e+00 
 4.35550000e-08  5.93567971e-08  1.19999995e+00  1.20001807e+00 
 4.35570000e-08  5.94206703e-08  1.19999995e+00  1.20002332e+00 
 4.35590000e-08  5.94752940e-08  1.19999995e+00  1.20002128e+00 
 4.35610000e-08  5.95191334e-08  1.19999995e+00  1.20001251e+00 
 4.35630000e-08  5.95509651e-08  1.19999995e+00  1.19999792e+00 
 4.35650000e-08  5.95802543e-08  1.19999995e+00  1.19997965e+00 
 4.35670000e-08  5.96079392e-08  1.19999996e+00  1.19996070e+00 
 4.35690000e-08  5.96066130e-08  1.19999996e+00  1.19994309e+00 
 4.35710000e-08  5.95601946e-08  1.19999996e+00  1.19992800e+00 
 4.35730000e-08  5.94778112e-08  1.19999996e+00  1.19991611e+00 
 4.35750000e-08  5.93754410e-08  1.19999996e+00  1.19990766e+00 
 4.35770000e-08  5.92717768e-08  1.19999996e+00  1.19990261e+00 
 4.35790000e-08  5.91824517e-08  1.19999996e+00  1.19990065e+00 
 4.35810000e-08  5.91192764e-08  1.19999996e+00  1.19990139e+00 
 4.35830000e-08  5.90885997e-08  1.19999996e+00  1.19990444e+00 
 4.35850000e-08  5.90916166e-08  1.19999996e+00  1.19990949e+00 
 4.35870000e-08  5.91252684e-08  1.19999996e+00  1.19991649e+00 
 4.35890000e-08  5.91834244e-08  1.19999996e+00  1.19992564e+00 
 4.35910000e-08  5.92575686e-08  1.19999996e+00  1.19993746e+00 
 4.35930000e-08  5.93357013e-08  1.19999996e+00  1.19995249e+00 
 4.35950000e-08  5.94021818e-08  1.19999995e+00  1.19997075e+00 
 4.35970000e-08  5.94430106e-08  1.19999995e+00  1.19999127e+00 
 4.35990000e-08  5.94564362e-08  1.19999995e+00  1.20001225e+00 
 4.36010000e-08  5.94559053e-08  1.19999995e+00  1.20003179e+00 
 4.36030000e-08  5.94597049e-08  1.19999995e+00  1.20004849e+00 
 4.36050000e-08  5.94782395e-08  1.19999995e+00  1.20006160e+00 
 4.36070000e-08  5.95107896e-08  1.19999995e+00  1.20007092e+00 
 4.36090000e-08  5.95496632e-08  1.19999995e+00  1.20007665e+00 
 4.36110000e-08  5.95857184e-08  1.19999995e+00  1.20007922e+00 
 4.36130000e-08  5.96118619e-08  1.19999995e+00  1.20007913e+00 
 4.36150000e-08  5.96244276e-08  1.19999995e+00  1.20007694e+00 
 4.36170000e-08  5.96229670e-08  1.19999995e+00  1.20007317e+00 
 4.36190000e-08  5.96094073e-08  1.19999995e+00  1.20006828e+00 
 4.36210000e-08  5.95869683e-08  1.19999995e+00  1.20006265e+00 
 4.36230000e-08  5.95593078e-08  1.19999995e+00  1.20005662e+00 
 4.36250000e-08  5.95298565e-08  1.19999995e+00  1.20005042e+00 
 4.36270000e-08  5.95014706e-08  1.19999995e+00  1.20004425e+00 
 4.36290000e-08  5.94762893e-08  1.19999995e+00  1.20003828e+00 
 4.36310000e-08  5.94557928e-08  1.19999995e+00  1.20003264e+00 
 4.36330000e-08  5.94408775e-08  1.19999995e+00  1.20002748e+00 
 4.36350000e-08  5.94317165e-08  1.19999995e+00  1.20002301e+00 
 4.36370000e-08  5.94273691e-08  1.19999995e+00  1.20001942e+00 
 4.36390000e-08  5.94260279e-08  1.19999995e+00  1.20001686e+00 
 4.36410000e-08  5.94260350e-08  1.19999995e+00  1.20001539e+00 
 4.36430000e-08  5.94266853e-08  1.19999995e+00  1.20001503e+00 
 4.36450000e-08  5.94281256e-08  1.19999995e+00  1.20001575e+00 
 4.36470000e-08  5.94308296e-08  1.19999995e+00  1.20001750e+00 
 4.36490000e-08  5.94351107e-08  1.19999995e+00  1.20002025e+00 
 4.36510000e-08  5.94409329e-08  1.19999995e+00  1.20002398e+00 
 4.36530000e-08  5.94479174e-08  1.19999995e+00  1.20002869e+00 
 4.36550000e-08  5.94554964e-08  1.19999995e+00  1.20003439e+00 
 4.36570000e-08  5.94630337e-08  1.19999995e+00  1.20004109e+00 
 4.36590000e-08  5.94695297e-08  1.19999995e+00  1.20004879e+00 
 4.36610000e-08  5.94725140e-08  1.19999995e+00  1.20005725e+00 
 4.36630000e-08  5.94690319e-08  1.19999995e+00  1.20006585e+00 
 4.36650000e-08  5.94611947e-08  1.19999995e+00  1.20007380e+00 
 4.36670000e-08  5.94567729e-08  1.19999995e+00  1.20008055e+00 
 4.36690000e-08  5.94611159e-08  1.19999995e+00  1.20008584e+00 
 4.36710000e-08  5.94734122e-08  1.19999995e+00  1.20008964e+00 
 4.36730000e-08  5.94896699e-08  1.19999995e+00  1.20009204e+00 
 4.36750000e-08  5.95058163e-08  1.19999995e+00  1.20009321e+00 
 4.36770000e-08  5.95191425e-08  1.19999995e+00  1.20009340e+00 
 4.36790000e-08  5.95283077e-08  1.19999995e+00  1.20009291e+00 
 4.36810000e-08  5.95326721e-08  1.19999995e+00  1.20009204e+00 
 4.36830000e-08  5.95311047e-08  1.19999995e+00  1.20009099e+00 
 4.36850000e-08  5.95203607e-08  1.19999995e+00  1.20008952e+00 
 4.36870000e-08  5.94947789e-08  1.19999995e+00  1.20008644e+00 
 4.36890000e-08  5.94531708e-08  1.19999995e+00  1.20007958e+00 
 4.36910000e-08  5.94074123e-08  1.19999995e+00  1.20006638e+00 
 4.36930000e-08  5.93702759e-08  1.19999995e+00  1.20004402e+00 
 4.36950000e-08  5.93409535e-08  1.19999995e+00  1.20000889e+00 
 4.36970000e-08  5.93156948e-08  1.19999995e+00  1.19995649e+00 
 4.36990000e-08  5.92988966e-08  1.19999995e+00  1.19988190e+00 
 4.37010000e-08  5.92999574e-08  1.19999995e+00  1.19978033e+00 
 4.37030000e-08  5.93262735e-08  1.19999995e+00  1.19964750e+00 
 4.37050000e-08  5.93774922e-08  1.19999995e+00  1.19947974e+00 
 4.37070000e-08  5.94523372e-08  1.19999995e+00  1.19927457e+00 
 4.37090000e-08  5.96035169e-08  1.19999995e+00  1.19903620e+00 
 4.37110000e-08  5.98842915e-08  1.19999995e+00  1.19877807e+00 
 4.37130000e-08  6.01602354e-08  1.19999995e+00  1.19851158e+00 
 4.37150000e-08  6.02649269e-08  1.19999996e+00  1.19824251e+00 
 4.37170000e-08  6.01677680e-08  1.19999996e+00  1.19797189e+00 
 4.37190000e-08  5.99142058e-08  1.19999996e+00  1.19769711e+00 
 4.37210000e-08  5.95971471e-08  1.19999996e+00  1.19741379e+00 
 4.37230000e-08  5.93887747e-08  1.19999996e+00  1.19712524e+00 
 4.37250000e-08  5.96548809e-08  1.19999996e+00  1.19686720e+00 
 4.37270000e-08  6.06393923e-08  1.19999996e+00  1.19671676e+00 
 4.37290000e-08  6.20259418e-08  1.19999997e+00  1.19677131e+00 
 4.37310000e-08  6.32802930e-08  1.19999998e+00  1.19713618e+00 
 4.37330000e-08  6.40494352e-08  1.19999998e+00  1.19791985e+00 
 4.37350000e-08  6.41646579e-08  1.19999999e+00  1.19922915e+00 
 4.37370000e-08  6.33900599e-08  1.20000000e+00  1.20114388e+00 
 4.37390000e-08  6.11209888e-08  1.20000000e+00  1.20366155e+00 
 4.37410000e-08  5.74508796e-08  1.19999999e+00  1.20671383e+00 
 4.37430000e-08  5.34524975e-08  1.19999998e+00  1.21020367e+00 
 4.37450000e-08  5.00986566e-08  1.19999996e+00  1.21401659e+00 
 4.37470000e-08  4.80496739e-08  1.19999994e+00  1.21803641e+00 
 4.37490000e-08  4.76688373e-08  1.19999993e+00  1.22216238e+00 
 4.37510000e-08  4.90024152e-08  1.19999991e+00  1.22632302e+00 
 4.37530000e-08  5.17597385e-08  1.19999990e+00  1.23047960e+00 
 4.37550000e-08  5.53184855e-08  1.19999990e+00  1.23461693e+00 
 4.37570000e-08  5.87076787e-08  1.19999990e+00  1.23870904e+00 
 4.37590000e-08  6.05543768e-08  1.19999990e+00  1.24264995e+00 
 4.37610000e-08  5.99091922e-08  1.19999989e+00  1.24621720e+00 
 4.37630000e-08  5.74037608e-08  1.19999988e+00  1.24911872e+00 
 4.37650000e-08  5.41461303e-08  1.19999986e+00  1.25099599e+00 
 4.37670000e-08  5.05617901e-08  1.19999984e+00  1.25139562e+00 
 4.37690000e-08  4.71635253e-08  1.19999980e+00  1.24979011e+00 
 4.37710000e-08  4.47920171e-08  1.19999977e+00  1.24562212e+00 
 4.37730000e-08  4.41040589e-08  1.19999974e+00  1.23833951e+00 
 4.37750000e-08  4.51588692e-08  1.19999971e+00  1.22741223e+00 
 4.37770000e-08  4.75289043e-08  1.19999969e+00  1.21234831e+00 
 4.37790000e-08  5.16653963e-08  1.19999969e+00  1.19280741e+00 
 4.37810000e-08  5.93561732e-08  1.19999970e+00  1.16877836e+00 
 4.37830000e-08  7.00232280e-08  1.19999975e+00  1.14050970e+00 
 4.37850000e-08  8.02086343e-08  1.19999982e+00  1.10836671e+00 
 4.37870000e-08  8.68299084e-08  1.19999990e+00  1.07275986e+00 
 4.37890000e-08  8.84081802e-08  1.19999999e+00  1.03411474e+00 
 4.37910000e-08  8.49483629e-08  1.20000008e+00  9.92852072e-01 
 4.37930000e-08  7.70800948e-08  1.20000016e+00  9.49391078e-01 
 4.37950000e-08  6.58385725e-08  1.20000025e+00  9.04191602e-01 
 4.37970000e-08  5.34402387e-08  1.20000034e+00  8.57848848e-01 
 4.37990000e-08  4.51507448e-08  1.20000043e+00  8.11047869e-01 
 4.38010000e-08  5.04395330e-08  1.20000050e+00  7.64223445e-01 
 4.38030000e-08  7.89385414e-08  1.20000051e+00  7.17501153e-01 
 4.38050000e-08  1.34169191e-07  1.20000046e+00  6.70951792e-01 
 4.38070000e-08  2.14151729e-07  1.20000035e+00  6.24712258e-01 
 4.38090000e-08  3.16679939e-07  1.20000020e+00  5.78988534e-01 
 4.38110000e-08  4.42312114e-07  1.20000002e+00  5.34022554e-01 
 4.38130000e-08  5.94870139e-07  1.19999986e+00  4.90044349e-01 
 4.38150000e-08  7.81409712e-07  1.19999972e+00  4.47196765e-01 
 4.38170000e-08  9.92817756e-07  1.19999963e+00  4.05579780e-01 
 4.38190000e-08  1.13622396e-06  1.19999961e+00  3.65708510e-01 
 4.38210000e-08  1.11783409e-06  1.19999970e+00  3.28475078e-01 
 4.38230000e-08  9.36134655e-07  1.19999987e+00  2.94445076e-01 
 4.38250000e-08  6.04317809e-07  1.20000007e+00  2.63795232e-01 
 4.38270000e-08  1.24442156e-07  1.20000026e+00  2.36528290e-01 
 4.38290000e-08 -4.73595822e-07  1.20000041e+00  2.12534519e-01 
 4.38310000e-08 -1.05485874e-06  1.20000050e+00  1.91597591e-01 
 4.38330000e-08 -1.36802116e-06  1.20000053e+00  1.73391695e-01 
 4.38350000e-08 -1.24527350e-06  1.20000049e+00  1.57521539e-01 
 4.38370000e-08 -8.67678147e-07  1.20000040e+00  1.43541484e-01 
 4.38390000e-08 -6.88929622e-07  1.20000026e+00  1.31015175e-01 
 4.38410000e-08 -1.01102050e-06  1.20000011e+00  1.19618352e-01 
 4.38430000e-08 -1.71885157e-06  1.19999996e+00  1.09188024e-01 
 4.38450000e-08 -2.42561934e-06  1.19999984e+00  9.96692670e-02 
 4.38470000e-08 -2.78259439e-06  1.19999974e+00  9.10590267e-02 
 4.38490000e-08 -2.65169831e-06  1.19999968e+00  8.33670190e-02 
 4.38510000e-08 -2.09311458e-06  1.19999964e+00  7.65710088e-02 
 4.38530000e-08 -1.26797812e-06  1.19999961e+00  7.05956622e-02 
 4.38550000e-08 -3.51781458e-07  1.19999960e+00  6.53298458e-02 
 4.38570000e-08  5.13900230e-07  1.19999960e+00  6.06512545e-02 
 4.38590000e-08  1.23726347e-06  1.19999959e+00  5.64515020e-02 
 4.38610000e-08  1.77366476e-06  1.19999960e+00  5.26563271e-02 
 4.38630000e-08  2.11420177e-06  1.19999961e+00  4.92207226e-02 
 4.38650000e-08  2.27214847e-06  1.19999963e+00  4.60368289e-02 
 4.38670000e-08  2.27446765e-06  1.19999964e+00  4.29402760e-02 
 4.38690000e-08  2.15759710e-06  1.19999966e+00  3.98616500e-02 
 4.38710000e-08  1.95866335e-06  1.19999968e+00  3.68060839e-02 
 4.38730000e-08  1.70924623e-06  1.19999972e+00  3.38056643e-02 
 4.38750000e-08  1.43489798e-06  1.19999975e+00  3.08984711e-02 
 4.38770000e-08  1.15551729e-06  1.19999979e+00  2.81241957e-02 
 4.38790000e-08  8.86038259e-07  1.19999984e+00  2.55148820e-02 
 4.38810000e-08  6.36679910e-07  1.19999987e+00  2.30893344e-02 
 4.38830000e-08  4.13884017e-07  1.19999991e+00  2.08539207e-02 
 4.38850000e-08  2.21074976e-07  1.19999994e+00  1.88101331e-02 
 4.38870000e-08  5.94174865e-08  1.19999996e+00  1.69572410e-02 
 4.38890000e-08 -7.16891150e-08  1.19999998e+00  1.52963378e-02 
 4.38910000e-08 -1.73594224e-07  1.20000000e+00  1.38573765e-02 
 4.38930000e-08 -2.48240182e-07  1.20000001e+00  1.27145315e-02 
 4.38950000e-08 -2.99385585e-07  1.20000003e+00  1.19281885e-02 
 4.38970000e-08 -3.32230714e-07  1.20000004e+00  1.15019214e-02 
 4.38990000e-08 -3.51746057e-07  1.20000004e+00  1.13619890e-02 
 4.39010000e-08 -3.61576848e-07  1.20000003e+00  1.13662032e-02 
 4.39030000e-08 -3.62883082e-07  1.20000001e+00  1.13656575e-02 
 4.39050000e-08 -3.55122602e-07  1.19999999e+00  1.12540452e-02 
 4.39070000e-08 -3.37803433e-07  1.19999997e+00  1.09844762e-02 
 4.39090000e-08 -3.11758887e-07  1.19999996e+00  1.05560009e-02 
 4.39110000e-08 -2.79202854e-07  1.19999995e+00  9.99534598e-03 
 4.39130000e-08 -2.43064141e-07  1.19999995e+00  9.33990099e-03 
 4.39150000e-08 -2.06197845e-07  1.19999996e+00  8.62807728e-03 
 4.39170000e-08 -1.70863350e-07  1.19999997e+00  7.89349234e-03 
 4.39190000e-08 -1.38513871e-07  1.19999999e+00  7.16321223e-03 
 4.39210000e-08 -1.09850258e-07  1.20000000e+00  6.45723530e-03 
 4.39230000e-08 -8.49795443e-08  1.20000001e+00  5.78933417e-03 
 4.39250000e-08 -6.36355956e-08  1.20000001e+00  5.16797932e-03 
 4.39270000e-08 -4.53473314e-08  1.20000002e+00  4.59751612e-03 
 4.39290000e-08 -2.95954035e-08  1.20000002e+00  4.07914577e-03 
 4.39310000e-08 -1.58812575e-08  1.20000002e+00  3.61187094e-03 
 4.39330000e-08 -3.79519364e-09  1.20000002e+00  3.19321046e-03 
 4.39350000e-08  6.98813172e-09  1.20000001e+00  2.81977145e-03 
 4.39370000e-08  1.66926282e-08  1.20000001e+00  2.48769821e-03 
 4.39390000e-08  2.54776353e-08  1.20000000e+00  2.19301188e-03 
 4.39410000e-08  3.34338078e-08  1.20000000e+00  1.93182175e-03 
 4.39430000e-08  4.06223452e-08  1.19999999e+00  1.70043517e-03 
 4.39450000e-08  4.70699355e-08  1.19999999e+00  1.49544943e-03 
 4.39470000e-08  5.28024093e-08  1.19999998e+00  1.31376900e-03 
 4.39490000e-08  5.78330312e-08  1.19999998e+00  1.15262695e-03 
 4.39510000e-08  6.21884783e-08  1.19999998e+00  1.00955816e-03 
 4.39530000e-08  6.58909073e-08  1.19999997e+00  8.82365965e-04 
 4.39550000e-08  6.89779751e-08  1.19999997e+00  7.69024419e-04 
 4.39570000e-08  7.14851395e-08  1.19999997e+00  6.67631066e-04 
 4.39590000e-08  7.34678474e-08  1.19999997e+00  5.76539205e-04 
 4.39610000e-08  7.49808403e-08  1.19999997e+00  4.94559252e-04 
 4.39630000e-08  7.60838651e-08  1.19999996e+00  4.20765242e-04 
 4.39650000e-08  7.68184236e-08  1.19999996e+00  3.54215424e-04 
 4.39670000e-08  7.72319611e-08  1.19999996e+00  2.93885792e-04 
 4.39690000e-08  7.73664760e-08  1.19999996e+00  2.38754612e-04 
 4.39710000e-08  7.72735625e-08  1.19999996e+00  1.87845130e-04 
 4.39730000e-08  7.69948816e-08  1.19999996e+00  1.40265622e-04 
 4.39750000e-08  7.65751363e-08  1.19999996e+00  9.52582929e-05 
 4.39770000e-08  7.60463367e-08  1.19999996e+00  5.23649993e-05 
 4.39790000e-08  7.54435994e-08  1.19999996e+00  1.16274884e-05 
 4.39810000e-08  7.47931064e-08  1.19999996e+00 -2.61340832e-05 
 4.39830000e-08  7.41305234e-08  1.19999996e+00 -5.89334905e-05 
 4.39850000e-08  7.34873473e-08  1.19999996e+00 -8.34683468e-05 
 4.39870000e-08  7.28762741e-08  1.19999996e+00 -9.66992524e-05 
 4.39890000e-08  7.22356023e-08  1.19999996e+00 -9.87083424e-05 
 4.39910000e-08  7.14856649e-08  1.19999996e+00 -9.29358534e-05 
 4.39930000e-08  7.06186756e-08  1.19999996e+00 -8.30521692e-05 
 4.39950000e-08  6.97174730e-08  1.19999996e+00 -7.07729854e-05 
 4.39970000e-08  6.88702377e-08  1.19999995e+00 -5.59709018e-05 
 4.39985000e-08  6.83050597e-08  1.19999995e+00 -4.26868011e-05 
 4.40000000e-08  6.78042112e-08  1.19999995e+00 -2.70539817e-05 
 4.40002000e-08  6.77450353e-08  1.19999995e+00 -2.46494541e-05 
 4.40006000e-08  6.76298900e-08  1.19999995e+00 -1.97123592e-05 
 4.40014000e-08  6.74053056e-08  1.19999995e+00 -9.48966320e-06 
 4.40030000e-08  6.69546057e-08  1.19999995e+00  1.19396611e-05 
 4.40050000e-08  6.64070397e-08  1.19999995e+00  3.95178736e-05 
 4.40070000e-08  6.58632316e-08  1.19999995e+00  6.44415488e-05 
 4.40090000e-08  6.52975022e-08  1.19999995e+00  8.08657041e-05 
 4.40110000e-08  6.47492342e-08  1.19999995e+00  8.35431685e-05 
 4.40130000e-08  6.43448048e-08  1.19999995e+00  7.21408758e-05 
 4.40150000e-08  6.42069965e-08  1.19999995e+00  5.24515501e-05 
 4.40170000e-08  6.43203958e-08  1.19999995e+00  3.32854632e-05 
 4.40190000e-08  6.45139868e-08  1.19999995e+00  2.18381392e-05 
 4.40210000e-08  6.45666384e-08  1.19999995e+00  2.10797776e-05 
 4.40230000e-08  6.43402608e-08  1.19999995e+00  2.99113515e-05 
 4.40250000e-08  6.38350039e-08  1.19999995e+00  4.49645684e-05 
 4.40270000e-08  6.31583499e-08  1.19999995e+00  6.23454570e-05 
 4.40285000e-08  6.26213475e-08  1.19999995e+00  7.49229488e-05 
 4.40300000e-08  6.21258140e-08  1.19999995e+00  8.59176238e-05 
 4.40302000e-08  6.20640699e-08  1.19999995e+00  8.71233684e-05 
 4.40306000e-08  6.19425511e-08  1.19999995e+00  8.94372157e-05 
 4.40314000e-08  6.17245874e-08  1.19999995e+00  9.37456546e-05 
 4.40330000e-08  6.13994490e-08  1.19999995e+00  1.01003637e-04 
 4.40350000e-08  6.11430119e-08  1.19999995e+00  1.06630199e-04 
