 time            v(d_p)          v(d_n)          v(x1.gclk_b)    v(mode)         v(en)          
 1.10250000e-09  5.94624934e-08  1.19999995e+00 -1.60413564e-06  0.00000000e+00  0.00000000e+00 
 1.10750000e-09  5.94638428e-08  1.19999995e+00 -3.57065540e-06  0.00000000e+00  0.00000000e+00 
 1.11250000e-09  5.94843998e-08  1.19999995e+00 -6.73206915e-06  0.00000000e+00  0.00000000e+00 
 1.11750000e-09  5.95318192e-08  1.19999995e+00 -6.10079795e-06  0.00000000e+00  0.00000000e+00 
 1.12250000e-09  5.95022727e-08  1.19999995e+00 -2.20603689e-06  0.00000000e+00  0.00000000e+00 
 1.12750000e-09  5.94335600e-08  1.19999995e+00  1.00332649e-06  0.00000000e+00  0.00000000e+00 
 1.13250000e-09  5.94485230e-08  1.19999995e+00  3.27122928e-06  0.00000000e+00  0.00000000e+00 
 1.13750000e-09  5.94845849e-08  1.19999995e+00  5.04673115e-06  0.00000000e+00  0.00000000e+00 
 1.14250000e-09  5.94921706e-08  1.19999995e+00  5.39982826e-06  0.00000000e+00  0.00000000e+00 
 1.14750000e-09  5.94902015e-08  1.19999995e+00  3.59804693e-06  0.00000000e+00  0.00000000e+00 
 1.15250000e-09  5.95055480e-08  1.19999995e+00  8.61140837e-07  0.00000000e+00  0.00000000e+00 
 1.15750000e-09  5.95171609e-08  1.19999995e+00 -5.43836687e-07  0.00000000e+00  0.00000000e+00 
 1.16250000e-09  5.94959717e-08  1.19999995e+00 -2.59753978e-07  0.00000000e+00  0.00000000e+00 
 1.16750000e-09  5.94599733e-08  1.19999995e+00  3.11220468e-07  0.00000000e+00  0.00000000e+00 
 1.17250000e-09  5.94555200e-08  1.19999995e+00  6.08995180e-07  0.00000000e+00  0.00000000e+00 
 1.17750000e-09  5.94719018e-08  1.19999995e+00  7.66744165e-07  0.00000000e+00  0.00000000e+00 
 1.18250000e-09  5.94839382e-08  1.19999995e+00  7.78104127e-07  0.00000000e+00  0.00000000e+00 
 1.18750000e-09  5.94865493e-08  1.19999995e+00  4.29499355e-07  0.00000000e+00  0.00000000e+00 
 1.19250000e-09  5.94903462e-08  1.19999995e+00  7.01361229e-09  0.00000000e+00  0.00000000e+00 
 1.19750000e-09  5.94902504e-08  1.19999995e+00 -3.28656998e-07  0.00000000e+00  0.00000000e+00 
 1.20250000e-09  5.94869772e-08  1.19999995e+00 -4.50929164e-07  0.00000000e+00  0.00000000e+00 
 1.20750000e-09  5.94827568e-08  1.19999995e+00 -4.53966453e-07  0.00000000e+00  0.00000000e+00 
 1.21250000e-09  5.94809049e-08  1.19999995e+00 -3.58751058e-07  0.00000000e+00  0.00000000e+00 
 1.21750000e-09  5.94810534e-08  1.19999995e+00 -2.60691317e-07  0.00000000e+00  0.00000000e+00 
 1.22250000e-09  5.94823090e-08  1.19999995e+00 -1.51235998e-07  0.00000000e+00  0.00000000e+00 
 1.22750000e-09  5.94835216e-08  1.19999995e+00 -7.68987391e-08  0.00000000e+00  0.00000000e+00 
 1.23250000e-09  5.94841575e-08  1.19999995e+00 -8.43933057e-09  0.00000000e+00  0.00000000e+00 
 1.23750000e-09  5.94843851e-08  1.19999995e+00  2.86676264e-08  0.00000000e+00  0.00000000e+00 
 1.24250000e-09  5.94841542e-08  1.19999995e+00  6.39038767e-08  0.00000000e+00  0.00000000e+00 
 1.24750000e-09  5.94839608e-08  1.19999995e+00  7.80446055e-08  0.00000000e+00  0.00000000e+00 
 1.25250000e-09  5.94836075e-08  1.19999995e+00  9.52180544e-08  0.00000000e+00  0.00000000e+00 
 1.25750000e-09  5.94835133e-08  1.19999995e+00  9.86544090e-08  0.00000000e+00  0.00000000e+00 
 1.26250000e-09  5.94833174e-08  1.19999995e+00  1.07416693e-07  0.00000000e+00  0.00000000e+00 
 1.26750000e-09  5.94833870e-08  1.19999995e+00  1.06672770e-07  0.00000000e+00  0.00000000e+00 
 1.27250000e-09  5.94833106e-08  1.19999995e+00  1.11754772e-07  0.00000000e+00  0.00000000e+00 
 1.27750000e-09  5.94834274e-08  1.19999995e+00  1.09690597e-07  0.00000000e+00  0.00000000e+00 
 1.28250000e-09  5.94833817e-08  1.19999995e+00  1.13154267e-07  0.00000000e+00  0.00000000e+00 
 1.28750000e-09  5.94834921e-08  1.19999995e+00  1.10862969e-07  0.00000000e+00  0.00000000e+00 
 1.29250000e-09  5.94834472e-08  1.19999995e+00  1.13556503e-07  0.00000000e+00  0.00000000e+00 
 1.29750000e-09  5.94835362e-08  1.19999995e+00  1.11391680e-07  0.00000000e+00  0.00000000e+00 
 1.30250000e-09  5.94834828e-08  1.19999995e+00  1.13661090e-07  0.00000000e+00  0.00000000e+00 
 1.30750000e-09  5.94835462e-08  1.19999995e+00  1.11699516e-07  0.00000000e+00  0.00000000e+00 
 1.31250000e-09  5.94835001e-08  1.19999995e+00  1.13694611e-07  0.00000000e+00  0.00000000e+00 
 1.31750000e-09  5.94835457e-08  1.19999995e+00  1.11922878e-07  0.00000000e+00  0.00000000e+00 
 1.32250000e-09  5.94835029e-08  1.19999995e+00  1.13718889e-07  0.00000000e+00  0.00000000e+00 
 1.32750000e-09  5.94835426e-08  1.19999995e+00  1.12102032e-07  0.00000000e+00  0.00000000e+00 
 1.33250000e-09  5.94835074e-08  1.19999995e+00  1.13744920e-07  0.00000000e+00  0.00000000e+00 
 1.33750000e-09  5.94835332e-08  1.19999995e+00  1.12248618e-07  0.00000000e+00  0.00000000e+00 
 1.34250000e-09  5.94835053e-08  1.19999995e+00  1.13771397e-07  0.00000000e+00  0.00000000e+00 
 1.34750000e-09  5.94835208e-08  1.19999995e+00  1.12367507e-07  0.00000000e+00  0.00000000e+00 
 1.35250000e-09  5.94834981e-08  1.19999995e+00  1.13795722e-07  0.00000000e+00  0.00000000e+00 
 1.35750000e-09  5.94835144e-08  1.19999995e+00  1.12462466e-07  0.00000000e+00  0.00000000e+00 
 1.36250000e-09  5.94835052e-08  1.19999995e+00  1.13816570e-07  0.00000000e+00  0.00000000e+00 
 1.36750000e-09  5.94835186e-08  1.19999995e+00  1.12537467e-07  0.00000000e+00  0.00000000e+00 
 1.37250000e-09  5.94835132e-08  1.19999995e+00  1.13833601e-07  0.00000000e+00  0.00000000e+00 
 1.37750000e-09  5.94835148e-08  1.19999995e+00  1.12595988e-07  0.00000000e+00  0.00000000e+00 
 1.38250000e-09  5.94835089e-08  1.19999995e+00  1.13847178e-07  0.00000000e+00  0.00000000e+00 
 1.38750000e-09  5.94835133e-08  1.19999995e+00  1.12641782e-07  0.00000000e+00  0.00000000e+00 
 1.39250000e-09  5.94835115e-08  1.19999995e+00  1.13857833e-07  0.00000000e+00  0.00000000e+00 
 1.39750000e-09  5.94835082e-08  1.19999995e+00  1.12677355e-07  0.00000000e+00  0.00000000e+00 
 1.40250000e-09  5.94835132e-08  1.19999995e+00  1.13866044e-07  0.00000000e+00  0.00000000e+00 
 1.40750000e-09  5.94835119e-08  1.19999995e+00  1.12705081e-07  0.00000000e+00  0.00000000e+00 
 1.41250000e-09  5.94835141e-08  1.19999995e+00  1.13872348e-07  0.00000000e+00  0.00000000e+00 
 1.41750000e-09  5.94835070e-08  1.19999995e+00  1.12726822e-07  0.00000000e+00  0.00000000e+00 
 1.42250000e-09  5.94835117e-08  1.19999995e+00  1.13877114e-07  0.00000000e+00  0.00000000e+00 
 1.42750000e-09  5.94835062e-08  1.19999995e+00  1.12743963e-07  0.00000000e+00  0.00000000e+00 
 1.43250000e-09  5.94835132e-08  1.19999995e+00  1.13880653e-07  0.00000000e+00  0.00000000e+00 
 1.43750000e-09  5.94835059e-08  1.19999995e+00  1.12757623e-07  0.00000000e+00  0.00000000e+00 
 1.44250000e-09  5.94835134e-08  1.19999995e+00  1.13883160e-07  0.00000000e+00  0.00000000e+00 
 1.44750000e-09  5.94835041e-08  1.19999995e+00  1.12768616e-07  0.00000000e+00  0.00000000e+00 
 1.45250000e-09  5.94835157e-08  1.19999995e+00  1.13884828e-07  0.00000000e+00  0.00000000e+00 
 1.45750000e-09  5.94835085e-08  1.19999995e+00  1.12777599e-07  0.00000000e+00  0.00000000e+00 
 1.46250000e-09  5.94835147e-08  1.19999995e+00  1.13885825e-07  0.00000000e+00  0.00000000e+00 
 1.46750000e-09  5.94835057e-08  1.19999995e+00  1.12785093e-07  0.00000000e+00  0.00000000e+00 
 1.47250000e-09  5.94835165e-08  1.19999995e+00  1.13886204e-07  0.00000000e+00  0.00000000e+00 
 1.47750000e-09  5.94835060e-08  1.19999995e+00  1.12791427e-07  0.00000000e+00  0.00000000e+00 
 1.48250000e-09  5.94835139e-08  1.19999995e+00  1.13886070e-07  0.00000000e+00  0.00000000e+00 
 1.48750000e-09  5.94835051e-08  1.19999995e+00  1.12796907e-07  0.00000000e+00  0.00000000e+00 
 1.49250000e-09  5.94835123e-08  1.19999995e+00  1.13885497e-07  0.00000000e+00  0.00000000e+00 
 1.49625000e-09  5.94835033e-08  1.19999995e+00  1.12802008e-07  0.00000000e+00  0.00000000e+00 
 1.50000000e-09  5.94835120e-08  1.19999995e+00  1.13883226e-07  0.00000000e+00  0.00000000e+00 
 1.50050000e-09  5.94782828e-08  1.19999995e+00 -1.40521299e-07  0.00000000e+00  0.00000000e+00 
 1.50150000e-09  5.94712276e-08  1.19999995e+00 -5.21196336e-07  0.00000000e+00  0.00000000e+00 
 1.50350000e-09  5.94855369e-08  1.19999995e+00 -4.49989232e-07  0.00000000e+00  0.00000000e+00 
 1.50750000e-09  5.95014516e-08  1.19999995e+00  3.76546819e-07  0.00000000e+00  0.00000000e+00 
 1.51250000e-09  5.94715008e-08  1.19999995e+00  5.97324111e-07  0.00000000e+00  0.00000000e+00 
 1.51750000e-09  5.94749467e-08  1.19999995e+00  4.03290467e-07  0.00000000e+00  0.00000000e+00 
 1.52250000e-09  5.94886269e-08  1.19999995e+00  3.88490036e-07  0.00000000e+00  0.00000000e+00 
 1.52625000e-09  5.94869340e-08  1.19999995e+00  2.98669256e-07  0.00000000e+00  0.00000000e+00 
 1.53000000e-09  5.94835769e-08  1.19999995e+00  6.61028929e-08  0.00000000e+00  0.00000000e+00 
 1.53050000e-09  5.94886819e-08  1.19999995e+00  2.67664467e-07  0.00000000e+00  0.00000000e+00 
 1.53150000e-09  5.94939055e-08  1.19999995e+00  4.70903681e-07  0.00000000e+00  0.00000000e+00 
 1.53350000e-09  5.94797068e-08  1.19999995e+00  1.12827428e-07  0.00000000e+00  0.00000000e+00 
 1.53750000e-09  5.94746165e-08  1.19999995e+00 -6.68589348e-07  0.00000000e+00  0.00000000e+00 
 1.54250000e-09  5.94976219e-08  1.19999995e+00 -6.27414091e-07  0.00000000e+00  0.00000000e+00 
 1.54750000e-09  5.94860675e-08  1.19999995e+00 -1.65460265e-07  0.00000000e+00  0.00000000e+00 
 1.55250000e-09  5.94750153e-08  1.19999995e+00  1.82368261e-07  0.00000000e+00  0.00000000e+00 
 1.55750000e-09  5.94765943e-08  1.19999995e+00  3.22670378e-07  0.00000000e+00  0.00000000e+00 
 1.56250000e-09  5.94834403e-08  1.19999995e+00  3.44631028e-07  0.00000000e+00  0.00000000e+00 
 1.56750000e-09  5.94860764e-08  1.19999995e+00  2.94082843e-07  0.00000000e+00  0.00000000e+00 
 1.57250000e-09  5.94866789e-08  1.19999995e+00  2.26725845e-07  0.00000000e+00  0.00000000e+00 
 1.57750000e-09  5.94847927e-08  1.19999995e+00  1.22326903e-07  0.00000000e+00  0.00000000e+00 
 1.58250000e-09  5.94840407e-08  1.19999995e+00  3.16457275e-09  0.00000000e+00  0.00000000e+00 
 1.58750000e-09  5.94832967e-08  1.19999995e+00 -1.22133877e-07  0.00000000e+00  0.00000000e+00 
 1.59250000e-09  5.94833367e-08  1.19999995e+00 -2.27210696e-07  0.00000000e+00  0.00000000e+00 
 1.59750000e-09  5.94827021e-08  1.19999995e+00 -3.51588971e-07  0.00000000e+00  0.00000000e+00 
 1.60250000e-09  5.94829546e-08  1.19999995e+00 -4.91948082e-07  0.00000000e+00  0.00000000e+00 
 1.60750000e-09  5.94831394e-08  1.19999995e+00 -6.64481741e-07  0.00000000e+00  0.00000000e+00 
 1.61250000e-09  5.94835918e-08  1.19999995e+00 -8.51898679e-07  0.00000000e+00  0.00000000e+00 
 1.61750000e-09  5.94850315e-08  1.19999995e+00 -8.77599919e-07  0.00000000e+00  0.00000000e+00 
 1.62250000e-09  5.94862877e-08  1.19999995e+00 -4.51861158e-07  0.00000000e+00  0.00000000e+00 
 1.62750000e-09  5.94815357e-08  1.19999995e+00  1.71898888e-07  0.00000000e+00  0.00000000e+00 
 1.63250000e-09  5.94765185e-08  1.19999995e+00  4.78088989e-07  0.00000000e+00  0.00000000e+00 
 1.63750000e-09  5.94752687e-08  1.19999995e+00 -2.77955522e-07  0.00000000e+00  0.00000000e+00 
 1.64250000e-09  5.95019572e-08  1.19999995e+00  3.02234804e-07  0.00000000e+00  0.00000000e+00 
 1.64750000e-09  5.95035933e-08  1.19999995e+00  3.07765836e-06  0.00000000e+00  0.00000000e+00 
 1.65250000e-09  5.94578464e-08  1.19999995e+00  4.99272284e-06  0.00000000e+00  0.00000000e+00 
 1.65750000e-09  5.94588191e-08  1.19999995e+00  5.47190128e-06  0.00000000e+00  0.00000000e+00 
 1.66250000e-09  5.94879052e-08  1.19999995e+00  5.18263572e-06  0.00000000e+00  0.00000000e+00 
 1.66750000e-09  5.94913810e-08  1.19999995e+00  3.46865962e-06  0.00000000e+00  0.00000000e+00 
 1.67250000e-09  5.94906944e-08  1.19999995e+00  1.51287675e-07  0.00000000e+00  0.00000000e+00 
 1.67750000e-09  5.94994131e-08  1.19999995e+00 -3.75507158e-06  0.00000000e+00  0.00000000e+00 
 1.68250000e-09  5.95086979e-08  1.19999995e+00 -6.08239026e-06  0.00000000e+00  0.00000000e+00 
 1.68750000e-09  5.94951549e-08  1.19999995e+00 -5.84514595e-06  0.00000000e+00  0.00000000e+00 
 1.69250000e-09  5.94626662e-08  1.19999995e+00 -4.03651035e-06  0.00000000e+00  0.00000000e+00 
 1.69750000e-09  5.94487772e-08  1.19999995e+00 -1.85977569e-06  0.00000000e+00  0.00000000e+00 
 1.70250000e-09  5.94587716e-08  1.19999995e+00 -1.41527452e-07  0.00000000e+00  0.00000000e+00 
 1.70750000e-09  5.94782435e-08  1.19999995e+00  7.65198863e-07  0.00000000e+00  0.00000000e+00 
 1.71250000e-09  5.94970331e-08  1.19999995e+00  1.27295819e-06  0.00000000e+00  0.00000000e+00 
 1.71750000e-09  5.95025279e-08  1.19999995e+00  1.71214002e-06  0.00000000e+00  0.00000000e+00 
 1.72250000e-09  5.94898547e-08  1.19999995e+00  1.38306668e-06  0.00000000e+00  0.00000000e+00 
 1.72750000e-09  5.94830546e-08  1.19999995e+00 -5.66341341e-08  0.00000000e+00  0.00000000e+00 
 1.73250000e-09  5.94972655e-08  1.19999995e+00 -1.06123635e-06  0.00000000e+00  0.00000000e+00 
 1.73750000e-09  5.94994840e-08  1.19999995e+00 -5.11083376e-07  0.00000000e+00  0.00000000e+00 
 1.74250000e-09  5.94728122e-08  1.19999995e+00  4.27714600e-07  0.00000000e+00  0.00000000e+00 
 1.74750000e-09  5.94606477e-08  1.19999995e+00  8.66400543e-07  0.00000000e+00  0.00000000e+00 
 1.75250000e-09  5.94731930e-08  1.19999995e+00  8.42828864e-07  0.00000000e+00  0.00000000e+00 
 1.75750000e-09  5.94867546e-08  1.19999995e+00  6.38135363e-07  0.00000000e+00  0.00000000e+00 
 1.76250000e-09  5.94912018e-08  1.19999995e+00  4.25011319e-07  0.00000000e+00  0.00000000e+00 
 1.76750000e-09  5.94887193e-08  1.19999995e+00  2.71687180e-07  0.00000000e+00  0.00000000e+00 
 1.77250000e-09  5.94850878e-08  1.19999995e+00  1.77022301e-07  0.00000000e+00  0.00000000e+00 
 1.77750000e-09  5.94826217e-08  1.19999995e+00  1.29457537e-07  0.00000000e+00  0.00000000e+00 
 1.78250000e-09  5.94819898e-08  1.19999995e+00  1.07240231e-07  0.00000000e+00  0.00000000e+00 
 1.78750000e-09  5.94822085e-08  1.19999995e+00  1.01811717e-07  0.00000000e+00  0.00000000e+00 
 1.79250000e-09  5.94828746e-08  1.19999995e+00  1.01191750e-07  0.00000000e+00  0.00000000e+00 
 1.79750000e-09  5.94833403e-08  1.19999995e+00  1.04892377e-07  0.00000000e+00  0.00000000e+00 
 1.80250000e-09  5.94836925e-08  1.19999995e+00  1.07174546e-07  0.00000000e+00  0.00000000e+00 
 1.80750000e-09  5.94837579e-08  1.19999995e+00  1.10632091e-07  0.00000000e+00  0.00000000e+00 
 1.81250000e-09  5.94837917e-08  1.19999995e+00  1.11812247e-07  0.00000000e+00  0.00000000e+00 
 1.81750000e-09  5.94836920e-08  1.19999995e+00  1.13792203e-07  0.00000000e+00  0.00000000e+00 
 1.82250000e-09  5.94836508e-08  1.19999995e+00  1.13891442e-07  0.00000000e+00  0.00000000e+00 
 1.82750000e-09  5.94835624e-08  1.19999995e+00  1.14887055e-07  0.00000000e+00  0.00000000e+00 
 1.83250000e-09  5.94835531e-08  1.19999995e+00  1.14461504e-07  0.00000000e+00  0.00000000e+00 
 1.83750000e-09  5.94835045e-08  1.19999995e+00  1.14975153e-07  0.00000000e+00  0.00000000e+00 
 1.84250000e-09  5.94835096e-08  1.19999995e+00  1.14401448e-07  0.00000000e+00  0.00000000e+00 
 1.84750000e-09  5.94834790e-08  1.19999995e+00  1.14710696e-07  0.00000000e+00  0.00000000e+00 
 1.85250000e-09  5.94834936e-08  1.19999995e+00  1.14159802e-07  0.00000000e+00  0.00000000e+00 
 1.85750000e-09  5.94834771e-08  1.19999995e+00  1.14386369e-07  0.00000000e+00  0.00000000e+00 
 1.86250000e-09  5.94834977e-08  1.19999995e+00  1.13916623e-07  0.00000000e+00  0.00000000e+00 
 1.86750000e-09  5.94834907e-08  1.19999995e+00  1.14105862e-07  0.00000000e+00  0.00000000e+00 
 1.87250000e-09  5.94835090e-08  1.19999995e+00  1.13724695e-07  0.00000000e+00  0.00000000e+00 
 1.87750000e-09  5.94835003e-08  1.19999995e+00  1.13889621e-07  0.00000000e+00  0.00000000e+00 
 1.88250000e-09  5.94835120e-08  1.19999995e+00  1.13590162e-07  0.00000000e+00  0.00000000e+00 
 1.88750000e-09  5.94835018e-08  1.19999995e+00  1.13732903e-07  0.00000000e+00  0.00000000e+00 
 1.89250000e-09  5.94835127e-08  1.19999995e+00  1.13499784e-07  0.00000000e+00  0.00000000e+00 
 1.89750000e-09  5.94835089e-08  1.19999995e+00  1.13621302e-07  0.00000000e+00  0.00000000e+00 
 1.90250000e-09  5.94835170e-08  1.19999995e+00  1.13441642e-07  0.00000000e+00  0.00000000e+00 
 1.90750000e-09  5.94835109e-08  1.19999995e+00  1.13542666e-07  0.00000000e+00  0.00000000e+00 
 1.91250000e-09  5.94835195e-08  1.19999995e+00  1.13405390e-07  0.00000000e+00  0.00000000e+00 
 1.91750000e-09  5.94835130e-08  1.19999995e+00  1.13487222e-07  0.00000000e+00  0.00000000e+00 
 1.92250000e-09  5.94835151e-08  1.19999995e+00  1.13383309e-07  0.00000000e+00  0.00000000e+00 
 1.92750000e-09  5.94835088e-08  1.19999995e+00  1.13447973e-07  0.00000000e+00  0.00000000e+00 
 1.93250000e-09  5.94835092e-08  1.19999995e+00  1.13370243e-07  0.00000000e+00  0.00000000e+00 
 1.93750000e-09  5.94835079e-08  1.19999995e+00  1.13420050e-07  0.00000000e+00  0.00000000e+00 
 1.94250000e-09  5.94835141e-08  1.19999995e+00  1.13362662e-07  0.00000000e+00  0.00000000e+00 
 1.94625000e-09  5.94835083e-08  1.19999995e+00  1.13400304e-07  0.00000000e+00  0.00000000e+00 
 1.95000000e-09  5.94835095e-08  1.19999995e+00  1.13362462e-07  0.00000000e+00  0.00000000e+00 
 1.95050000e-09  5.94802951e-08  1.19999995e+00 -4.27719104e-08  0.00000000e+00  0.00000000e+00 
 1.95150000e-09  5.94762901e-08  1.19999995e+00 -2.60697150e-07  0.00000000e+00  0.00000000e+00 
 1.95350000e-09  5.94862934e-08  1.19999995e+00 -1.32889257e-07  0.00000000e+00  0.00000000e+00 
 1.95750000e-09  5.94932529e-08  1.19999995e+00  3.76698939e-07  0.00000000e+00  0.00000000e+00 
 1.96250000e-09  5.94740023e-08  1.19999995e+00  3.46626142e-07  0.00000000e+00  0.00000000e+00 
 1.96750000e-09  5.94803694e-08  1.19999995e+00  1.33472262e-07  0.00000000e+00  0.00000000e+00 
 1.97250000e-09  5.94876974e-08  1.19999995e+00  2.71860090e-08  0.00000000e+00  0.00000000e+00 
 1.97750000e-09  5.94863241e-08  1.19999995e+00  3.60694042e-09  0.00000000e+00  0.00000000e+00 
 1.98250000e-09  5.94833899e-08  1.19999995e+00  1.38905164e-08  0.00000000e+00  0.00000000e+00 
 1.98750000e-09  5.94828975e-08  1.19999995e+00  9.23981239e-08  0.00000000e+00  0.00000000e+00 
 1.99250000e-09  5.94822263e-08  1.19999995e+00  1.71966032e-07  0.00000000e+00  0.00000000e+00 
 1.99625000e-09  5.94823638e-08  1.19999995e+00  2.09851381e-07  0.00000000e+00  0.00000000e+00 
 2.00000000e-09  5.94825268e-08  1.19999995e+00  1.88940256e-07  0.00000000e+00  0.00000000e+00 
 2.00050000e-09  5.94229505e-08  1.19999995e+00 -1.82039826e-06  0.00000000e+00  0.00000000e+00 
 2.00150000e-09  5.93286673e-08  1.19999995e+00 -5.40333310e-06  0.00000000e+00  0.00000000e+00 
 2.00350000e-09  5.94334822e-08  1.19999995e+00 -8.02153016e-06  0.00000000e+00  0.00000000e+00 
 2.00750000e-09  5.96913920e-08  1.19999995e+00 -5.47384254e-06  0.00000000e+00  0.00000000e+00 
 2.01250000e-09  5.94898649e-08  1.19999995e+00 -6.88742611e-07  0.00000000e+00  0.00000000e+00 
 2.01750000e-09  5.93738092e-08  1.19999995e+00  2.04499813e-06  0.00000000e+00  0.00000000e+00 
 2.02250000e-09  5.94188307e-08  1.19999995e+00  2.36251404e-06  0.00000000e+00  0.00000000e+00 
 2.02625000e-09  5.94878655e-08  1.19999995e+00  2.28656191e-06  0.00000000e+00  0.00000000e+00 
 2.03000000e-09  5.95124295e-08  1.19999995e+00  2.01327733e-06  0.00000000e+00  0.00000000e+00 
 2.03050000e-09  5.95093625e-08  1.19999995e+00  1.73671238e-06  0.00000000e+00  0.00000000e+00 
 2.03150000e-09  5.95059629e-08  1.19999995e+00  1.35432605e-06  0.00000000e+00  0.00000000e+00 
 2.03350000e-09  5.95261667e-08  1.19999995e+00  1.71627429e-06  0.00000000e+00  0.00000000e+00 
 2.03750000e-09  5.95263544e-08  1.19999995e+00  2.88896343e-06  0.00000000e+00  0.00000000e+00 
 2.04250000e-09  5.94765838e-08  1.19999995e+00  3.76009725e-06  0.00000000e+00  0.00000000e+00 
 2.04750000e-09  5.94823545e-08  1.19999995e+00  5.75157236e-06  0.00000000e+00  0.00000000e+00 
 2.05250000e-09  5.94817695e-08  1.19999995e+00  9.14900113e-06  0.00000000e+00  0.00000000e+00 
 2.05750000e-09  5.94731053e-08  1.19999995e+00  1.36737932e-05  0.00000000e+00  0.00000000e+00 
 2.06250000e-09  5.94688696e-08  1.19999995e+00  1.87926737e-05  0.00000000e+00  0.00000000e+00 
 2.06750000e-09  5.94687594e-08  1.19999995e+00  2.37570709e-05  0.00000000e+00  0.00000000e+00 
 2.07250000e-09  5.94685510e-08  1.19999995e+00  2.73340690e-05  0.00000000e+00  0.00000000e+00 
 2.07750000e-09  5.94881346e-08  1.19999995e+00  2.97160830e-05  0.00000000e+00  0.00000000e+00 
 2.08250000e-09  5.95001736e-08  1.19999995e+00  3.06906217e-05  0.00000000e+00  0.00000000e+00 
 2.08750000e-09  5.95009842e-08  1.19999995e+00  3.05594380e-05  0.00000000e+00  0.00000000e+00 
 2.09250000e-09  5.95056753e-08  1.19999995e+00  3.06288358e-05  0.00000000e+00  0.00000000e+00 
 2.09625000e-09  5.94959215e-08  1.19999995e+00  3.09997777e-05  0.00000000e+00  0.00000000e+00 
 2.10000000e-09  5.94794311e-08  1.19999995e+00  3.13143595e-05  0.00000000e+00  0.00000000e+00 
 2.10050000e-09  5.95452012e-08  1.19999995e+00  3.37817575e-05  0.00000000e+00  0.00000000e+00 
 2.10150000e-09  5.96012109e-08  1.19999995e+00  3.63783975e-05  0.00000000e+00  0.00000000e+00 
