time_ns,d_p,d_n,vos,vod,core_p,core_n
3.074749999999999872e+01,1.419236310000000056e+00,1.065625720000000110e+00,1.242431019999999942e+00,3.536105959999999993e-01,1.146636479999999958e+00,1.013778100000000022e-02
3.075249999999999773e+01,1.419169960000000064e+00,1.065562010000000059e+00,1.242365979999999981e+00,3.536079460000000063e-01,1.149349500000000024e+00,1.138782420000000045e-02
3.075750000000000384e+01,1.419105239999999934e+00,1.065500399999999903e+00,1.242302819999999919e+00,3.536048399999999758e-01,1.151466930000000000e+00,1.187115400000000008e-02
3.076250000000000284e+01,1.419037749999999987e+00,1.065437229999999902e+00,1.242237489999999944e+00,3.536005229999999999e-01,1.153166169999999990e+00,1.240019969999999958e-02
3.076750000000000185e+01,1.418966930000000071e+00,1.065371440000000058e+00,1.242169180000000095e+00,3.535954860000000144e-01,1.154536409999999957e+00,1.352836829999999949e-02
3.077250000000000085e+01,1.418895079999999975e+00,1.065304620000000035e+00,1.242099850000000005e+00,3.535904559999999974e-01,1.155647810000000053e+00,1.495355479999999938e-02
3.077749999999999986e+01,1.418823039999999924e+00,1.065237669999999914e+00,1.242030360000000000e+00,3.535853760000000068e-01,1.156566259999999957e+00,1.638871659999999869e-02
3.078249999999999886e+01,1.418750930000000077e+00,1.065170869999999992e+00,1.241960900000000034e+00,3.535800630000000000e-01,1.157346619999999993e+00,1.767456120000000103e-02
3.078749999999999787e+01,1.418679049999999942e+00,1.065104569999999917e+00,1.241891810000000040e+00,3.535744749999999992e-01,1.158028899999999917e+00,1.873611869999999846e-02
3.079250000000000398e+01,1.418607989999999930e+00,1.065039340000000001e+00,1.241823660000000107e+00,3.535686499999999843e-01,1.158639159999999890e+00,1.962370830000000066e-02
3.079750000000000298e+01,1.418538899999999936e+00,1.064976259999999897e+00,1.241757580000000027e+00,3.535626359999999857e-01,1.159188749999999990e+00,2.035933720000000086e-02
3.080250000000000199e+01,1.418474110000000010e+00,1.064917639999999999e+00,1.241695870000000035e+00,3.535564649999999864e-01,1.159659900000000077e+00,2.076308619999999924e-02
3.080750000000000099e+01,1.418407270000000109e+00,1.064858419999999972e+00,1.241632850000000010e+00,3.535488489999999984e-01,1.160029889999999897e+00,2.097318119999999966e-02
3.081250000000000000e+01,1.418336660000000027e+00,1.064795839999999938e+00,1.241566249999999982e+00,3.535408239999999758e-01,1.160214749999999961e+00,2.115036699999999978e-02
3.081749999999999901e+01,1.418256020000000062e+00,1.064721519999999977e+00,1.241488769999999908e+00,3.535345019999999727e-01,1.160145100000000040e+00,2.126558669999999845e-02
3.082249999999999801e+01,1.418161730000000009e+00,1.064632969999999901e+00,1.241397349999999955e+00,3.535287520000000017e-01,1.159840369999999954e+00,2.130079619999999951e-02
3.082750000000000412e+01,1.418061699999999981e+00,1.064539370000000096e+00,1.241300529999999958e+00,3.535223339999999936e-01,1.159390160000000058e+00,2.125785759999999913e-02
3.083250000000000313e+01,1.417962759999999989e+00,1.064447209999999977e+00,1.241204989999999952e+00,3.535155469999999855e-01,1.158925519999999931e+00,2.111433420000000116e-02
3.083750000000000213e+01,1.417862390000000028e+00,1.064353399999999894e+00,1.241107900000000042e+00,3.535089949999999925e-01,1.158929429999999927e+00,2.085083459999999972e-02
3.084250000000000114e+01,1.417755700000000063e+00,1.064253050000000034e+00,1.241004379999999907e+00,3.535026560000000262e-01,1.159896119999999975e+00,2.045249340000000055e-02
3.084750000000000014e+01,1.417640489999999920e+00,1.064143990000000040e+00,1.240892239999999980e+00,3.534964990000000196e-01,1.161907290000000037e+00,1.990847089999999917e-02
3.085249999999999915e+01,1.417510700000000012e+00,1.064019719999999891e+00,1.240765209999999952e+00,3.534909840000000081e-01,1.164690659999999989e+00,1.922731310000000068e-02
3.085749999999999815e+01,1.417359250000000070e+00,1.063872930000000050e+00,1.240616090000000060e+00,3.534863160000000226e-01,1.167887169999999974e+00,1.847350570000000011e-02
3.086250000000000426e+01,1.417195100000000041e+00,1.063710380000000066e+00,1.240452740000000054e+00,3.534847210000000017e-01,1.171209680000000031e+00,1.763851859999999994e-02
3.086750000000000327e+01,1.417055570000000042e+00,1.063565359999999904e+00,1.240310470000000054e+00,3.534902059999999735e-01,1.174442009999999925e+00,1.640764889999999851e-02
3.087250000000000227e+01,1.416934300000000091e+00,1.063438260000000080e+00,1.240186280000000085e+00,3.534960480000000071e-01,1.177468009999999898e+00,1.478758779999999988e-02
3.087750000000000128e+01,1.416824050000000002e+00,1.063324050000000076e+00,1.240074050000000039e+00,3.534999979999999820e-01,1.180193419999999938e+00,1.276581300000000085e-02
3.088250000000000028e+01,1.416720980000000019e+00,1.063218210000000052e+00,1.239969590000000066e+00,3.535027749999999913e-01,1.182577650000000036e+00,1.060078939999999949e-02
3.088749999999999929e+01,1.416657049999999973e+00,1.063147410000000015e+00,1.239902229999999994e+00,3.535096420000000128e-01,1.184631519999999938e+00,8.604090450000000806e-03
3.089249999999999829e+01,1.416641389999999889e+00,1.063124359999999990e+00,1.239882879999999910e+00,3.535170280000000109e-01,1.186385680000000109e+00,6.906298570000000275e-03
3.089750000000000085e+01,1.416662480000000057e+00,1.063142519999999980e+00,1.239902499999999907e+00,3.535199569999999958e-01,1.187882480000000074e+00,5.524440099999999854e-03
3.090249999999999986e+01,1.416709250000000031e+00,1.063191189999999953e+00,1.239950220000000103e+00,3.535180600000000228e-01,1.189167660000000071e+00,4.426886569999999993e-03
3.090750000000000242e+01,1.416774760000000022e+00,1.063261009999999951e+00,1.240017890000000067e+00,3.535137569999999840e-01,1.190282660000000048e+00,3.567049809999999887e-03
3.091250000000000142e+01,1.416854660000000043e+00,1.063344859999999947e+00,1.240099760000000106e+00,3.535097959999999873e-01,1.191261040000000104e+00,2.898641799999999817e-03
3.091750000000000043e+01,1.416945810000000083e+00,1.063437619999999972e+00,1.240191720000000108e+00,3.535081939999999978e-01,1.192128300000000030e+00,2.381232999999999961e-03
3.092249999999999943e+01,1.417045930000000009e+00,1.063535799999999920e+00,1.240290859999999995e+00,3.535101279999999790e-01,1.192903330000000039e+00,1.981412719999999829e-03
3.092749999999999844e+01,1.417153480000000076e+00,1.063637319999999997e+00,1.240395399999999926e+00,3.535161589999999965e-01,1.193600119999999931e+00,1.672331069999999928e-03
3.093250000000000099e+01,1.417267829999999895e+00,1.063741360000000080e+00,1.240504599999999957e+00,3.535264630000000130e-01,1.194229289999999999e+00,1.432794480000000072e-03
3.093750000000000000e+01,1.417389489999999919e+00,1.063848480000000096e+00,1.240618980000000038e+00,3.535410139999999868e-01,1.194799130000000043e+00,1.246300510000000012e-03
3.094249999999999901e+01,1.417520569999999980e+00,1.063960889999999937e+00,1.240740729999999958e+00,3.535596799999999873e-01,1.195316449999999975e+00,1.100147110000000098e-03
3.094749999999999801e+01,1.417665350000000046e+00,1.064083080000000070e+00,1.240874210000000089e+00,3.535822710000000035e-01,1.195787029999999973e+00,9.845997849999999635e-04
3.095249999999999702e+01,1.417830829999999986e+00,1.064222329999999994e+00,1.241026579999999990e+00,3.536085019999999912e-01,1.196215809999999991e+00,8.920806219999999646e-04
3.095749999999999602e+01,1.418025429999999920e+00,1.064387680000000058e+00,1.241206559999999959e+00,3.536377490000000012e-01,1.196606779999999981e+00,8.164334710000000503e-04
3.096249999999999858e+01,1.418251939999999989e+00,1.064583440000000047e+00,1.241417690000000018e+00,3.536685030000000229e-01,1.196962719999999925e+00,7.527820989999999468e-04
3.096750000000000114e+01,1.418493580000000032e+00,1.064795270000000071e+00,1.241644420000000082e+00,3.536983060000000179e-01,1.197285369999999904e+00,6.991159520000000353e-04
3.097250000000000014e+01,1.418716789999999950e+00,1.064989549999999952e+00,1.241853169999999951e+00,3.537272379999999994e-01,1.197576119999999911e+00,6.571445219999999966e-04
3.097749999999999915e+01,1.418912720000000016e+00,1.065149429999999953e+00,1.242031069999999904e+00,3.537632909999999797e-01,1.197836090000000020e+00,6.257704780000000353e-04
3.098249999999999815e+01,1.419097019999999931e+00,1.065282520000000011e+00,1.242189769999999971e+00,3.538144950000000066e-01,1.198066779999999998e+00,5.996384320000000025e-04
3.098749999999999716e+01,1.419264309999999973e+00,1.065386249999999979e+00,1.242325279999999976e+00,3.538780630000000205e-01,1.198272049999999922e+00,5.817078650000000054e-04
3.099249999999999616e+01,1.419402789999999914e+00,1.065456280000000033e+00,1.242429529999999893e+00,3.539465179999999878e-01,1.198455650000000094e+00,5.746945669999999539e-04
3.099625000000000341e+01,1.419490029999999958e+00,1.065491339999999898e+00,1.242490679999999958e+00,3.539986849999999796e-01,1.198579650000000107e+00,5.711738189999999949e-04
3.100000000000000000e+01,1.419560539999999982e+00,1.065509409999999990e+00,1.242534969999999905e+00,3.540511230000000231e-01,1.198692819999999992e+00,5.660448039999999622e-04
3.100049999999999883e+01,1.419568369999999913e+00,1.065510530000000067e+00,1.242539449999999990e+00,3.540578440000000104e-01,1.198706950000000049e+00,5.653071439999999941e-04
3.100150000000000006e+01,1.419580300000000017e+00,1.065509049999999958e+00,1.242544679999999957e+00,3.540712509999999758e-01,1.198734879999999947e+00,5.637169960000000535e-04
3.100349999999999540e+01,1.419591409999999998e+00,1.065492090000000003e+00,1.242541750000000000e+00,3.540993130000000266e-01,1.198789209999999938e+00,5.599375369999999574e-04
3.100750000000000028e+01,1.419558410000000048e+00,1.065397120000000086e+00,1.242477760000000098e+00,3.541612869999999913e-01,1.198891190000000107e+00,5.508134970000000061e-04
3.101249999999999929e+01,1.419395689999999988e+00,1.065146179999999942e+00,1.242270930000000106e+00,3.542495130000000159e-01,1.199007520000000104e+00,5.373927959999999981e-04
3.101749999999999829e+01,1.419085960000000091e+00,1.064737150000000021e+00,1.241911559999999914e+00,3.543488180000000098e-01,1.199112519999999904e+00,5.221905339999999935e-04
3.102249999999999730e+01,1.418632509999999902e+00,1.064176250000000046e+00,1.241404380000000085e+00,3.544562629999999936e-01,1.199202600000000007e+00,5.051607479999999876e-04
3.102625000000000455e+01,1.418207130000000094e+00,1.063668529999999945e+00,1.240937830000000019e+00,3.545385930000000130e-01,1.199255839999999962e+00,4.910531959999999514e-04
3.103000000000000114e+01,1.417717050000000034e+00,1.063099180000000032e+00,1.240408119999999892e+00,3.546178779999999975e-01,1.199297319999999889e+00,4.761712040000000033e-04
3.103049999999999997e+01,1.417646530000000071e+00,1.063018550000000007e+00,1.240332540000000039e+00,3.546279800000000093e-01,1.199301670000000097e+00,4.741081089999999928e-04
3.103150000000000119e+01,1.417504089999999994e+00,1.062855950000000105e+00,1.240180019999999939e+00,3.546481400000000006e-01,1.199310179999999892e+00,4.700041070000000008e-04
3.103349999999999653e+01,1.417207880000000086e+00,1.062522359999999999e+00,1.239865119999999932e+00,3.546855300000000266e-01,1.199327019999999910e+00,4.619510319999999763e-04
3.103750000000000142e+01,1.416569350000000060e+00,1.061824169999999956e+00,1.239196760000000008e+00,3.547451759999999954e-01,1.199358369999999896e+00,4.462820190000000263e-04
3.104250000000000043e+01,1.415691330000000026e+00,1.060911289999999951e+00,1.238301309999999988e+00,3.547800449999999883e-01,1.199393249999999966e+00,4.274679419999999818e-04
3.104749999999999943e+01,1.414733349999999890e+00,1.059978529999999974e+00,1.237355940000000043e+00,3.547548229999999969e-01,1.199424770000000029e+00,4.096177309999999845e-04
3.105249999999999844e+01,1.413700560000000106e+00,1.059049839999999909e+00,1.236375199999999897e+00,3.546507239999999728e-01,1.199454360000000053e+00,3.928286329999999783e-04
3.105749999999999744e+01,1.412591560000000079e+00,1.058145759999999935e+00,1.235368660000000007e+00,3.544458039999999754e-01,1.199482919999999897e+00,3.771382560000000137e-04
3.106249999999999645e+01,1.411397070000000031e+00,1.057283629999999919e+00,1.234340350000000086e+00,3.541134360000000036e-01,1.199510880000000057e+00,3.625402879999999961e-04
3.106749999999999545e+01,1.410099079999999949e+00,1.056478819999999930e+00,1.233288949999999939e+00,3.536202609999999913e-01,1.199538439999999984e+00,3.489989290000000233e-04
3.107250000000000156e+01,1.408669060000000028e+00,1.055746419999999963e+00,1.232207739999999996e+00,3.529226449999999793e-01,1.199565640000000100e+00,3.364636610000000224e-04
3.107750000000000057e+01,1.407064969999999970e+00,1.055104110000000039e+00,1.231084539999999894e+00,3.519608650000000116e-01,1.199592430000000043e+00,3.248861940000000170e-04
3.108249999999999957e+01,1.405226910000000107e+00,1.054576909999999978e+00,1.229901909999999932e+00,3.506499980000000183e-01,1.199618719999999916e+00,3.142392079999999934e-04
3.108749999999999858e+01,1.403069120000000058e+00,1.054203860000000104e+00,1.228636489999999970e+00,3.488652580000000114e-01,1.199644310000000047e+00,3.045345769999999934e-04
3.109249999999999758e+01,1.400460489999999947e+00,1.054037609999999958e+00,1.227249049999999952e+00,3.464228810000000158e-01,1.199668820000000080e+00,2.958247260000000049e-04
3.109749999999999659e+01,1.397174839999999918e+00,1.054109769999999946e+00,1.225642300000000073e+00,3.430650650000000024e-01,1.199691760000000107e+00,2.881393479999999922e-04
3.110249999999999559e+01,1.392820200000000064e+00,1.054344549999999936e+00,1.223582369999999919e+00,3.384756580000000126e-01,1.199713040000000008e+00,2.812843390000000269e-04
3.110750000000000171e+01,1.386909369999999919e+00,1.054573409999999933e+00,1.220741389999999926e+00,3.323359590000000141e-01,1.199733879999999919e+00,2.745552859999999987e-04
3.111250000000000071e+01,1.379177700000000062e+00,1.054822949999999926e+00,1.217000319999999913e+00,3.243547469999999988e-01,1.199755939999999965e+00,2.668901329999999981e-04
3.111749999999999972e+01,1.369658129999999918e+00,1.055400109999999891e+00,1.212529119999999905e+00,3.142580249999999964e-01,1.199779380000000062e+00,2.579019779999999914e-04
3.112249999999999872e+01,1.358471849999999925e+00,1.056653859999999945e+00,1.207562859999999905e+00,3.018179979999999762e-01,1.199803259999999927e+00,2.483284159999999893e-04
3.112749999999999773e+01,1.345855569999999890e+00,1.058925459999999985e+00,1.202390510000000079e+00,2.869301069999999898e-01,1.199826580000000087e+00,2.391897790000000075e-04
3.113249999999999673e+01,1.337696009999999935e+00,1.059717800000000043e+00,1.198706910000000070e+00,2.779782080000000044e-01,1.199847399999999897e+00,2.338478229999999903e-04
3.113749999999999574e+01,1.329959270000000027e+00,1.059314960000000028e+00,1.194637120000000108e+00,2.706443080000000001e-01,1.199863499999999972e+00,2.300081419999999992e-04
3.114250000000000185e+01,1.315247969999999933e+00,1.065244209999999914e+00,1.190246090000000034e+00,2.500037600000000193e-01,1.199883510000000042e+00,2.250714349999999970e-04
3.114750000000000085e+01,1.294799430000000084e+00,1.077842659999999952e+00,1.186321050000000099e+00,2.169567759999999901e-01,1.199909780000000037e+00,2.207185469999999928e-04
3.115249999999999986e+01,1.270955049999999975e+00,1.096276929999999927e+00,1.183615990000000062e+00,1.746781289999999875e-01,1.199934330000000049e+00,2.138569999999999957e-04
3.115749999999999886e+01,1.245784640000000110e+00,1.120243890000000020e+00,1.183014269999999923e+00,1.255407510000000060e-01,1.199952789999999991e+00,2.019336790000000035e-04
3.116249999999999787e+01,1.220029999999999948e+00,1.149349809999999916e+00,1.184689909999999902e+00,7.068018909999999877e-02,1.199968879999999904e+00,1.912972589999999899e-04
3.116696560000000105e+01,1.192742390000000041e+00,1.182311930000000011e+00,1.187527159999999915e+00,1.043045509999999954e-02,1.199994800000000028e+00,1.856954739999999932e-04
3.117160139999999657e+01,1.165887239999999991e+00,1.209392680000000109e+00,1.187639960000000050e+00,-4.350543469999999802e-02,1.200008420000000076e+00,1.795893750000000105e-04
3.117660139999999558e+01,1.144377269999999891e+00,1.232045810000000019e+00,1.188211539999999955e+00,-8.766854300000000155e-02,1.200006169999999983e+00,1.761496120000000045e-04
3.118160140000000169e+01,1.131434529999999938e+00,1.252262439999999977e+00,1.191848479999999988e+00,-1.208279069999999983e-01,1.199997659999999966e+00,1.787484410000000034e-04
3.118660140000000069e+01,1.122774830000000001e+00,1.271387389999999895e+00,1.197081110000000059e+00,-1.486125580000000057e-01,1.199986889999999917e+00,1.819493109999999929e-04
3.119160139999999970e+01,1.117206740000000087e+00,1.289447919999999970e+00,1.203327330000000028e+00,-1.722411819999999927e-01,1.199976909999999952e+00,1.851565069999999941e-04
3.119660139999999870e+01,1.113819319999999946e+00,1.305830220000000041e+00,1.209824769999999994e+00,-1.920108959999999865e-01,1.199969229999999998e+00,1.883443930000000132e-04
3.120160139999999771e+01,1.111575159999999896e+00,1.320053869999999963e+00,1.215814509999999959e+00,-2.084787140000000094e-01,1.199963550000000101e+00,1.901696880000000036e-04
3.120660139999999672e+01,1.109657590000000082e+00,1.332008169999999936e+00,1.220832879999999898e+00,-2.223505799999999921e-01,1.199959109999999995e+00,1.894226579999999899e-04
3.121160139999999572e+01,1.107627289999999931e+00,1.341890669999999952e+00,1.224758980000000053e+00,-2.342633819999999922e-01,1.199955499999999953e+00,1.860412590000000118e-04
3.121660140000000183e+01,1.105345180000000038e+00,1.350042600000000093e+00,1.227693890000000065e+00,-2.446974140000000020e-01,1.199952719999999973e+00,1.808560840000000077e-04
3.122160140000000084e+01,1.102832749999999917e+00,1.356815179999999899e+00,1.229823960000000049e+00,-2.539824290000000095e-01,1.199950899999999931e+00,1.749496910000000120e-04
3.122660139999999984e+01,1.100169460000000043e+00,1.362505630000000023e+00,1.231337549999999892e+00,-2.623361670000000090e-01,1.199950110000000070e+00,1.691865089999999882e-04
3.123160139999999885e+01,1.097440650000000018e+00,1.367344019999999993e+00,1.232392329999999925e+00,-2.699033639999999790e-01,1.199950279999999925e+00,1.640722439999999979e-04
3.123660139999999785e+01,1.094717579999999968e+00,1.371502589999999966e+00,1.233110090000000048e+00,-2.767850150000000231e-01,1.199951219999999985e+00,1.597976909999999917e-04
3.124160139999999686e+01,1.092053050000000081e+00,1.375110199999999949e+00,1.233581629999999985e+00,-2.830571479999999807e-01,1.199952700000000094e+00,1.563165650000000045e-04
3.124660139999999586e+01,1.089483069999999998e+00,1.378264579999999961e+00,1.233873819999999899e+00,-2.887815049999999939e-01,1.199954500000000035e+00,1.534727730000000118e-04
3.125160140000000197e+01,1.087030219999999936e+00,1.381041259999999937e+00,1.234035739999999937e+00,-2.940110369999999751e-01,1.199956440000000013e+00,1.510800769999999873e-04
3.125660140000000098e+01,1.084707160000000004e+00,1.383499679999999898e+00,1.234103420000000062e+00,-2.987925189999999787e-01,1.199958340000000012e+00,1.489195489999999900e-04
3.126160139999999998e+01,1.082519449999999939e+00,1.385687230000000048e+00,1.234103340000000104e+00,-3.031677779999999989e-01,1.199960109999999913e+00,1.468940800000000124e-04
3.126660139999999899e+01,1.080467870000000108e+00,1.387642229999999977e+00,1.234055050000000042e+00,-3.071743570000000090e-01,1.199961719999999898e+00,1.450097619999999980e-04
3.127160139999999799e+01,1.078549949999999980e+00,1.389395919999999895e+00,1.233972939999999907e+00,-3.108459709999999987e-01,1.199963120000000050e+00,1.432451079999999901e-04
3.127660139999999700e+01,1.076761190000000035e+00,1.390974090000000052e+00,1.233867639999999932e+00,-3.142128960000000193e-01,1.199964309999999923e+00,1.415697120000000003e-04
3.128160139999999600e+01,1.075095829999999975e+00,1.392398170000000102e+00,1.233746999999999927e+00,-3.173023349999999909e-01,1.199965299999999901e+00,1.401417249999999885e-04
3.128660140000000212e+01,1.073547430000000080e+00,1.393686179999999997e+00,1.233616810000000008e+00,-3.201387549999999971e-01,1.199966150000000065e+00,1.391239179999999938e-04
3.129160140000000112e+01,1.072109200000000095e+00,1.394853399999999910e+00,1.233481300000000003e+00,-3.227442010000000083e-01,1.199966740000000032e+00,1.379286490000000069e-04
3.129660140000000013e+01,1.070774300000000068e+00,1.395912870000000083e+00,1.233343590000000045e+00,-3.251385660000000177e-01,1.199967079999999964e+00,1.361230439999999979e-04
3.130160139999999913e+01,1.069536000000000042e+00,1.396875850000000030e+00,1.233205930000000006e+00,-3.273398439999999909e-01,1.199967240000000102e+00,1.337456650000000001e-04
3.130660139999999814e+01,1.068387769999999959e+00,1.397752110000000103e+00,1.233069940000000031e+00,-3.293643390000000060e-01,1.199967419999999896e+00,1.315145169999999957e-04
3.131160139999999714e+01,1.067323339999999954e+00,1.398550200000000077e+00,1.232936770000000015e+00,-3.312268509999999888e-01,1.199967680000000092e+00,1.299518320000000126e-04
3.131660139999999615e+01,1.066336790000000034e+00,1.399277630000000050e+00,1.232807210000000042e+00,-3.329408409999999874e-01,1.199967929999999905e+00,1.287986819999999946e-04
3.132160140000000226e+01,1.065422499999999939e+00,1.399941059999999959e+00,1.232681780000000060e+00,-3.345185669999999889e-01,1.199968099999999982e+00,1.276276679999999901e-04
3.132660140000000126e+01,1.064575199999999944e+00,1.400546419999999959e+00,1.232560810000000062e+00,-3.359712120000000191e-01,1.199968190000000101e+00,1.261733249999999885e-04
3.133160140000000027e+01,1.063789979999999913e+00,1.401098959999999893e+00,1.232444469999999903e+00,-3.373089859999999773e-01,1.199968259999999898e+00,1.244595039999999873e-04
3.133660139999999927e+01,1.063062219999999947e+00,1.401603439999999923e+00,1.232332830000000046e+00,-3.385412210000000033e-01,1.199968350000000017e+00,1.226074930000000090e-04
3.134160139999999828e+01,1.062387640000000077e+00,1.402064100000000035e+00,1.232225869999999945e+00,-3.396764569999999872e-01,1.199968490000000054e+00,1.207454269999999982e-04
3.134660139999999728e+01,1.061762260000000069e+00,1.402484770000000047e+00,1.232123520000000028e+00,-3.407225139999999763e-01,1.199968670000000071e+00,1.188931069999999942e-04
3.135160139999999629e+01,1.061182379999999981e+00,1.402868929999999903e+00,1.232025649999999972e+00,-3.416865550000000029e-01,1.199968900000000005e+00,1.170807920000000037e-04
3.135660140000000240e+01,1.060644560000000070e+00,1.403219709999999898e+00,1.231932129999999903e+00,-3.425751490000000232e-01,1.199969180000000080e+00,1.153761520000000037e-04
3.136160140000000141e+01,1.060145619999999900e+00,1.403539939999999930e+00,1.231842780000000026e+00,-3.433943230000000013e-01,1.199969510000000072e+00,1.138156679999999943e-04
3.136660140000000041e+01,1.059682620000000020e+00,1.403832229999999903e+00,1.231757420000000103e+00,-3.441496059999999968e-01,1.199969870000000105e+00,1.123615349999999938e-04
3.137160139999999942e+01,1.059252829999999923e+00,1.404098910000000089e+00,1.231675869999999895e+00,-3.448460749999999742e-01,1.199970250000000016e+00,1.109850120000000016e-04
3.137660139999999842e+01,1.058853730000000049e+00,1.404342119999999916e+00,1.231597920000000013e+00,-3.454883939999999765e-01,1.199970640000000088e+00,1.096635990000000021e-04
3.138160139999999743e+01,1.058482970000000023e+00,1.404563819999999907e+00,1.231523399999999935e+00,-3.460808450000000258e-01,1.199971050000000039e+00,1.083516739999999969e-04
3.138660139999999643e+01,1.058138419999999913e+00,1.404765779999999964e+00,1.231452100000000049e+00,-3.466273679999999913e-01,1.199971459999999990e+00,1.070221910000000021e-04
3.139160140000000254e+01,1.057818060000000004e+00,1.404949640000000111e+00,1.231383850000000058e+00,-3.471315819999999941e-01,1.199971880000000102e+00,1.056827419999999986e-04
3.139660140000000155e+01,1.057520060000000095e+00,1.405116870000000073e+00,1.231318469999999943e+00,-3.475968139999999762e-01,1.199972309999999931e+00,1.043503600000000002e-04
3.140160140000000055e+01,1.057242720000000080e+00,1.405268839999999964e+00,1.231255779999999911e+00,-3.480261259999999912e-01,1.199972760000000083e+00,1.030402980000000047e-04
3.140660139999999956e+01,1.056984460000000015e+00,1.405406790000000017e+00,1.231195620000000046e+00,-3.484223340000000002e-01,1.199973200000000073e+00,1.017620639999999941e-04
3.141160139999999856e+01,1.056743830000000051e+00,1.405531859999999966e+00,1.231137850000000089e+00,-3.487880289999999994e-01,1.199973659999999942e+00,1.005155310000000016e-04
3.141660139999999757e+01,1.056519500000000056e+00,1.405645089999999930e+00,1.231082290000000024e+00,-3.491255959999999825e-01,1.199974110000000094e+00,9.929671140000000411e-05
3.142160139999999657e+01,1.056310220000000077e+00,1.405747450000000009e+00,1.231028830000000074e+00,-3.494372310000000148e-01,1.199974560000000023e+00,9.813170999999999494e-05
3.142660140000000268e+01,1.056114849999999938e+00,1.405839800000000084e+00,1.230977329999999981e+00,-3.497249550000000040e-01,1.199975019999999892e+00,9.706868949999999572e-05
3.143160140000000169e+01,1.055932340000000025e+00,1.405922969999999994e+00,1.230927649999999929e+00,-3.499906280000000258e-01,1.199975470000000044e+00,9.606703860000000053e-05
3.143660140000000069e+01,1.055761710000000075e+00,1.405997680000000027e+00,1.230879690000000082e+00,-3.502359660000000097e-01,1.199975900000000095e+00,9.505081470000000096e-05
3.144160139999999970e+01,1.055602069999999948e+00,1.406064619999999987e+00,1.230833339999999998e+00,-3.504625459999999859e-01,1.199976310000000046e+00,9.404350639999999788e-05
3.144660139999999870e+01,1.055452590000000024e+00,1.406124410000000102e+00,1.230788500000000063e+00,-3.506718240000000208e-01,1.199976740000000097e+00,9.318462440000000097e-05
3.145160139999999771e+01,1.055312500000000098e+00,1.406177639999999895e+00,1.230745069999999997e+00,-3.508651400000000198e-01,1.199977180000000088e+00,9.249073309999999374e-05
3.145660139999999672e+01,1.055181099999999983e+00,1.406224829999999981e+00,1.230702959999999901e+00,-3.510437290000000266e-01,1.199977599999999978e+00,9.189396420000000285e-05
3.146160140000000283e+01,1.055057740000000077e+00,1.406266470000000046e+00,1.230662099999999981e+00,-3.512087289999999973e-01,1.199977990000000050e+00,9.133446899999999962e-05
3.146660140000000183e+01,1.054941810000000091e+00,1.406303000000000081e+00,1.230622399999999894e+00,-3.513611910000000171e-01,1.199978280000000064e+00,9.030786500000000073e-05
3.147160140000000084e+01,1.054832769999999975e+00,1.406334849999999914e+00,1.230583809999999945e+00,-3.515020799999999945e-01,1.199978509999999998e+00,8.877064109999999717e-05
3.147660139999999984e+01,1.054730090000000065e+00,1.406362380000000023e+00,1.230546240000000013e+00,-3.516322889999999868e-01,1.199978729999999993e+00,8.696157839999999720e-05
3.148160139999999885e+01,1.054633319999999985e+00,1.406385959999999935e+00,1.230509639999999960e+00,-3.517526409999999770e-01,1.199978980000000028e+00,8.503066830000000629e-05
3.148660139999999785e+01,1.054542019999999969e+00,1.406405909999999926e+00,1.230473970000000028e+00,-3.518638929999999831e-01,1.199979300000000082e+00,8.336570100000000321e-05
3.149160139999999686e+01,1.054455780000000065e+00,1.406422529999999949e+00,1.230439150000000037e+00,-3.519667459999999970e-01,1.199979710000000033e+00,8.228050269999999942e-05
3.149580070000000021e+01,1.054387009999999902e+00,1.406434090000000081e+00,1.230410549999999992e+00,-3.520470849999999818e-01,1.199980089999999944e+00,8.181880319999999471e-05
3.149999999999999645e+01,1.054321349999999935e+00,1.406443649999999934e+00,1.230382499999999935e+00,-3.521222980000000002e-01,1.199980449999999976e+00,8.161426110000000048e-05
3.150049999999999883e+01,1.054313760000000100e+00,1.406444639999999913e+00,1.230379200000000006e+00,-3.521308819999999784e-01,1.199980489999999955e+00,8.160373549999999979e-05
3.150150000000000006e+01,1.054298670000000104e+00,1.406446560000000012e+00,1.230372620000000028e+00,-3.521478889999999917e-01,1.199980569999999913e+00,8.158310160000000063e-05
3.150350000000000250e+01,1.054268959999999922e+00,1.406450119999999915e+00,1.230359540000000029e+00,-3.521811550000000235e-01,1.199980709999999950e+00,8.153318789999999610e-05
3.150750000000000028e+01,1.054211360000000042e+00,1.406456069999999947e+00,1.230333719999999964e+00,-3.522447109999999881e-01,1.199980959999999985e+00,8.133450129999999611e-05
3.151249999999999929e+01,1.054142630000000080e+00,1.406461479999999931e+00,1.230302060000000086e+00,-3.523188560000000136e-01,1.199981200000000081e+00,8.078902229999999679e-05
3.151749999999999829e+01,1.054077300000000106e+00,1.406464790000000020e+00,1.230271050000000033e+00,-3.523874880000000265e-01,1.199981350000000058e+00,7.974907719999999880e-05
3.152250000000000441e+01,1.054015170000000001e+00,1.406466170000000071e+00,1.230240669999999925e+00,-3.524510009999999860e-01,1.199981449999999894e+00,7.815781839999999460e-05
